WeaponEffectId	WeaponId	WeaponEffectFile_left	fx_left	fy_left	fz_left	WeaponEffectFile_right	fx_right	fy_right	fz_right
9	208	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
10	208	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
11	208	image\effect\sfx\其他\爪a_发散_蓝.3e	1	1	1	image\effect\sfx\其他\爪a_发散_蓝.3e	1	1	1
12	208	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
13	208	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
14	208	image\effect\sfx\其他\爪a_闪电_蓝.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_闪电_蓝.3e	0.8	0.5	1
15	208	image\effect\sfx\其他\爪a_发散_紫.3e	1	1	1	image\effect\sfx\其他\爪a_发散_紫.3e	1	1	1
1	210					image\effect\sfx\其他\笛a_光球_蓝.3e	1.2	1.2	1.2
2	210					image\effect\sfx\其他\笛a_雾气_红.3e	1.7	1.2	1.2
3	210					image\effect\sfx\其他\笛a_雾气_黄.3e	1.7	1.2	1.2
4	210					image\effect\sfx\其他\笛a_雾气_蓝.3e	1.7	1.2	1.2
5	210					image\effect\sfx\其他\笛a_雾气_绿.3e	1.7	1.2	1.2
6	210					image\effect\sfx\其他\笛a_雾气_棕.3e	1.7	1.2	1.2
7	210					image\effect\sfx\其他\笛a_雾气_紫+闪光1.3e	1.7	1.2	1.2
8	210					image\effect\sfx\其他\笛a_雾气_紫+闪光2.3e	1.7	1.2	1.2
9	210					image\effect\sfx\其他\笛a_雾气_紫+闪光3.3e	1.7	1.2	1.2
10	210					image\effect\sfx\其他\笛a_发散_红.3e	1.7	1.2	1.2
11	210					image\effect\sfx\其他\笛a_发散_蓝.3e	1.7	1.2	1.2
12	210					image\effect\sfx\其他\笛a_聚拢_紫.3e	1	1.2	1.2
13	210					image\effect\sfx\其他\笛a_聚拢_金.3e	1.7	1.2	1.2
14	210					image\effect\sfx\其他\笛a_闪电_蓝.3e	1.7	1.2	1.2
15	210					image\effect\sfx\其他\笛a_发散_紫.3e	1.7	1.2	1.2
1	209					image\effect\sfx\其他\灵枝a_光球_蓝.3e	1.2	1.2	1.2
2	209					image\effect\sfx\其他\灵枝a_雾气_红.3e	1.2	1.2	1.2
3	209					image\effect\sfx\其他\灵枝a_雾气_黄.3e	1.2	1.2	1.2
4	209					image\effect\sfx\其他\灵枝a_雾气_蓝.3e	1.2	1.2	1.2
5	209					image\effect\sfx\其他\灵枝a_雾气_绿.3e	1.2	1.2	1.2
6	209					image\effect\sfx\其他\灵枝a_雾气_棕.3e	1.2	1.2	1.2
7	209					image\effect\sfx\其他\灵枝a_雾气_紫+闪光1.3e	1.2	1.2	1.2
8	209					image\effect\sfx\其他\灵枝a_雾气_紫+闪光2.3e	1.2	1.2	1.2
9	209					image\effect\sfx\其他\灵枝a_雾气_紫+闪光3.3e	1.2	1.2	1.2
10	209					image\effect\sfx\其他\灵枝a_发散_红.3e	1.2	1.2	1.2
11	209					image\effect\sfx\其他\灵枝a_发散_蓝.3e	1.2	1.2	1.2
12	209					image\effect\sfx\其他\灵枝a_聚拢_紫.3e	1.2	1.2	1.2
13	209					image\effect\sfx\其他\灵枝a_聚拢_金.3e	1.2	1.2	1.2
14	209					image\effect\sfx\其他\灵枝a_闪电_蓝.3e	1.2	1.2	1.2
15	209					image\effect\sfx\其他\灵枝a_发散_紫.3e	1.2	1.2	1.2
1	211					image\effect\sfx\其他\刀d_光球_蓝.3e	1.2	1.2	1.2
2	211					image\effect\sfx\其他\刀d_雾气_红.3e	1.1	1.2	1.2
3	211					image\effect\sfx\其他\刀d_雾气_黄.3e	1.1	1.2	1.2
4	211					image\effect\sfx\其他\刀d_雾气_蓝.3e	1.1	1.2	1.2
5	211					image\effect\sfx\其他\刀d_雾气_绿.3e	1.1	1.2	1.2
6	211					image\effect\sfx\其他\刀d_雾气_棕.3e	1.1	1.2	1.2
7	211					image\effect\sfx\其他\刀d_雾气_紫+闪光1.3e	1.1	1.2	1.2
8	211					image\effect\sfx\其他\刀d_雾气_紫+闪光2.3e	1.1	1.2	1.2
9	211					image\effect\sfx\其他\刀d_雾气_紫+闪光3.3e	1.1	1.2	1.2
10	211					image\effect\sfx\其他\刀d_发散_红.3e	1.2	1.2	1.2
11	211					image\effect\sfx\其他\刀d_发散_蓝.3e	1.2	1.2	1.2
12	211					image\effect\sfx\其他\刀d_聚拢_紫.3e	1.2	1.2	1.2
13	211					image\effect\sfx\其他\刀d_聚拢_金.3e	1.2	1.2	1.2
14	211					image\effect\sfx\其他\刀d_闪电_蓝.3e	1.2	1.2	1.2
15	211					image\effect\sfx\其他\刀d_发散_紫.3e	1.2	1.2	1.2
1	224					image\effect\sfx\其他\刀d_光球_蓝.3e	1.2	1.2	1.2
2	224					image\effect\sfx\其他\刀d_雾气_红.3e	1.1	1.2	1.2
3	224					image\effect\sfx\其他\刀d_雾气_黄.3e	1.1	1.2	1.2
4	224					image\effect\sfx\其他\刀d_雾气_蓝.3e	1.1	1.2	1.2
5	224					image\effect\sfx\其他\刀d_雾气_绿.3e	1.1	1.2	1.2
6	224					image\effect\sfx\其他\刀d_雾气_棕.3e	1.1	1.2	1.2
7	224					image\effect\sfx\其他\刀d_雾气_紫+闪光1.3e	1.1	1.2	1.2
8	224					image\effect\sfx\其他\刀d_雾气_紫+闪光2.3e	1.1	1.2	1.2
9	224					image\effect\sfx\其他\刀d_雾气_紫+闪光3.3e	1.1	1.2	1.2
10	224					image\effect\sfx\其他\刀d_发散_红.3e	1.2	1.2	1.2
11	224					image\effect\sfx\其他\刀d_发散_蓝.3e	1.2	1.2	1.2
12	224					image\effect\sfx\其他\刀d_聚拢_紫.3e	1.2	1.2	1.2
13	224					image\effect\sfx\其他\刀d_聚拢_金.3e	1.2	1.2	1.2
14	224					image\effect\sfx\其他\刀d_闪电_蓝.3e	1.2	1.2	1.2
15	224					image\effect\sfx\其他\刀d_发散_紫.3e	1.1	1.2	1.2
1	214					image\effect\sfx\其他\剑c_光球_蓝.3e	1.2	1.2	1.2
2	214					image\effect\sfx\其他\剑c_火.3e	1.1	0.4	1.1
3	214					image\effect\sfx\其他\剑c_金.3e	1.1	0.4	1.1
4	214					image\effect\sfx\其他\剑c_水.3e	1.1	0.4	1.1
5	214					image\effect\sfx\其他\剑c_木.3e	1.1	0.4	1.1
6	214					image\effect\sfx\其他\剑c_土.3e	1.1	0.4	1.1
7	214					image\effect\sfx\其他\剑c_强化5.3e	1.1	0.4	1.1
8	214					image\effect\sfx\其他\剑c_强化6.3e	1.1	0.4	1.1
9	214					image\effect\sfx\其他\剑c_强化7.3e	1.1	0.4	1.1
10	214					image\effect\sfx\其他\剑c_发散_红.3e	1.1	1.2	1.2
11	214					image\effect\sfx\其他\剑c_发散_蓝.3e	1.1	1.2	1.2
12	214					image\effect\sfx\其他\剑c_聚拢_紫.3e	1.2	1.2	1.2
13	214					image\effect\sfx\其他\剑c_聚拢_金.3e	1.2	1.2	1.2
14	214					image\effect\sfx\其他\剑c_闪电_蓝.3e	1.2	1.2	1.2
15	214					image\effect\sfx\其他\剑c_发散_紫.3e	1.1	1.2	1.2
1	217					image\effect\sfx\其他\剑c_光球_蓝.3e	1.2	1.2	1.2
2	217					image\effect\sfx\其他\剑c_火.3e	1.1	0.4	1.1
3	217					image\effect\sfx\其他\剑c_金.3e	1.1	0.4	1.1
4	217					image\effect\sfx\其他\剑c_水.3e	1.1	0.4	1.1
5	217					image\effect\sfx\其他\剑c_木.3e	1.1	0.4	1.1
6	217					image\effect\sfx\其他\剑c_土.3e	1.1	0.4	1.1
7	217					image\effect\sfx\其他\剑c_强化5.3e	1.1	0.4	1.1
8	217					image\effect\sfx\其他\剑c_强化6.3e	1.1	0.4	1.1
9	217					image\effect\sfx\其他\剑c_强化7.3e	1.1	0.4	1.1
10	217					image\effect\sfx\其他\剑c_发散_红.3e	1.1	1.2	1.2
11	217					image\effect\sfx\其他\剑c_发散_蓝.3e	1.1	1.2	1.2
12	217					image\effect\sfx\其他\剑c_聚拢_紫.3e	1.2	1.2	1.2
13	217					image\effect\sfx\其他\剑c_聚拢_金.3e	1.2	1.2	1.2
14	217					image\effect\sfx\其他\剑c_闪电_蓝.3e	1.2	1.2	1.2
15	217					image\effect\sfx\其他\剑c_发散_紫.3e	1.1	1.2	1.2
1	223					image\effect\sfx\其他\剑c_光球_蓝.3e	1.2	1.2	1.2
2	223					image\effect\sfx\其他\剑c_火.3e	1.1	0.4	1.1
3	223					image\effect\sfx\其他\剑c_金.3e	1.1	0.4	1.1
4	223					image\effect\sfx\其他\剑c_水.3e	1.1	0.4	1.1
5	223					image\effect\sfx\其他\剑c_木.3e	1.1	0.4	1.1
6	223					image\effect\sfx\其他\剑c_土.3e	1.1	0.4	1.1
7	223					image\effect\sfx\其他\剑c_强化5.3e	1.1	0.4	1.1
8	223					image\effect\sfx\其他\剑c_强化6.3e	1.1	0.4	1.1
9	223					image\effect\sfx\其他\剑c_强化7.3e	1.1	0.4	1.1
10	223					image\effect\sfx\其他\剑c_发散_红.3e	1.1	1.2	1.2
11	223					image\effect\sfx\其他\剑c_发散_蓝.3e	1.1	1.2	1.2
12	223					image\effect\sfx\其他\剑c_聚拢_紫.3e	1.2	1.2	1.2
13	223					image\effect\sfx\其他\剑c_聚拢_金.3e	1.2	1.2	1.2
14	223					image\effect\sfx\其他\剑c_闪电_蓝.3e	1.2	1.2	1.2
15	223					image\effect\sfx\其他\剑c_发散_紫.3e	0.9	1	1
1	218					image\effect\sfx\其他\笔b_光球_蓝.3e	1.4	1	1
2	218					image\effect\sfx\其他\笔b_火.3e	1.4	3	2
3	218					image\effect\sfx\其他\笔b_金.3e	1.4	3	2
4	218					image\effect\sfx\其他\笔b_水.3e	1.4	3	2
5	218					image\effect\sfx\其他\笔b_木.3e	1.4	3	2
6	218					image\effect\sfx\其他\笔b_土.3e	1.4	3	2
7	218					image\effect\sfx\其他\笔b_强化5.3e	1.4	3	2
8	218					image\effect\sfx\其他\笔b_强化6.3e	1.4	3	2
9	218					image\effect\sfx\其他\笔b_强化7.3e	1.4	3	2
10	218					image\effect\sfx\其他\笔b_发散_红.3e	1.4	1	1
11	218					image\effect\sfx\其他\笔b_发散_蓝.3e	1.4	1	1
12	218					image\effect\sfx\其他\笔b_聚拢_紫.3e	0.8	1	1
13	218					image\effect\sfx\其他\笔b_聚拢_金.3e	0.8	1	1
14	218					image\effect\sfx\其他\笔b_闪电_蓝.3e	1	1	1
15	218					image\effect\sfx\其他\笔b_发散_紫.3e	1.4	1	1
1	225					image\effect\sfx\其他\笔b_光球_蓝.3e	1.4	1	1
2	225					image\effect\sfx\其他\笔b_火.3e	1.4	3	2
3	225					image\effect\sfx\其他\笔b_金.3e	1.4	3	2
4	225					image\effect\sfx\其他\笔b_水.3e	1.4	3	2
5	225					image\effect\sfx\其他\笔b_木.3e	1.4	3	2
6	225					image\effect\sfx\其他\笔b_土.3e	1.4	3	2
7	225					image\effect\sfx\其他\笔b_强化5.3e	1.4	3	2
8	225					image\effect\sfx\其他\笔b_强化6.3e	1.4	3	2
9	225					image\effect\sfx\其他\笔b_强化7.3e	1.4	3	2
10	225					image\effect\sfx\其他\笔b_发散_红.3e	1.4	1	1
11	225					image\effect\sfx\其他\笔b_发散_蓝.3e	1.4	1	1
12	225					image\effect\sfx\其他\笔b_聚拢_紫.3e	0.8	1	1
13	225					image\effect\sfx\其他\笔b_聚拢_金.3e	0.8	1	1
14	225					image\effect\sfx\其他\笔b_闪电_蓝.3e	1	1	1
15	225					image\effect\sfx\其他\笔b_发散_紫.3e	1.4	1	1
1	212					image\effect\sfx\其他\棍a_光球_蓝.3e	1.4	1	1
2	212					image\effect\sfx\其他\棍a_火.3e	1.6	3	3
3	212					image\effect\sfx\其他\棍a_金.3e	1.6	3	3
4	212					image\effect\sfx\其他\棍a_水.3e	1.6	3	3
5	212					image\effect\sfx\其他\棍a_木.3e	1.6	3	3
6	212					image\effect\sfx\其他\棍a_土.3e	1.6	3	3
7	212					image\effect\sfx\其他\棍a_强化5.3e	1	1	1
8	212					image\effect\sfx\其他\棍a_强化6.3e	1	1	1
9	212					image\effect\sfx\其他\棍a_强化7.3e	1	1	1
10	212					image\effect\sfx\其他\棍a_发散_红.3e	1.4	1	1
11	212					image\effect\sfx\其他\棍a_发散_蓝.3e	1.4	1	1
12	212					image\effect\sfx\其他\棍a_聚拢_紫.3e	1.4	1	1
13	212					image\effect\sfx\其他\棍a_聚拢_金.3e	1.4	1	1
14	212					image\effect\sfx\其他\棍a_闪电_蓝.3e	1.4	1	1
15	212					image\effect\sfx\其他\棍a_发散_紫.3e	1.4	1	1
1	216					image\effect\sfx\其他\棍a_光球_蓝.3e	1.4	1	1
2	216					image\effect\sfx\其他\棍a_火.3e	1.6	3	3
3	216					image\effect\sfx\其他\棍a_金.3e	1.6	3	3
4	216					image\effect\sfx\其他\棍a_水.3e	1.6	3	3
5	216					image\effect\sfx\其他\棍a_木.3e	1.6	3	3
6	216					image\effect\sfx\其他\棍a_土.3e	1.6	3	3
7	216					image\effect\sfx\其他\棍a_强化5.3e	1	1	1
8	216					image\effect\sfx\其他\棍a_强化6.3e	1	1	1
9	216					image\effect\sfx\其他\棍a_强化7.3e	1	1	1
10	216					image\effect\sfx\其他\棍a_发散_红.3e	1.4	1	1
11	216					image\effect\sfx\其他\棍a_发散_蓝.3e	1.4	1	1
12	216					image\effect\sfx\其他\棍a_聚拢_紫.3e	1.4	1	1
13	216					image\effect\sfx\其他\棍a_聚拢_金.3e	1.4	1	1
14	216					image\effect\sfx\其他\棍a_闪电_蓝.3e	1.4	1	1
15	216					image\effect\sfx\其他\棍a_发散_紫.3e	1.4	1	1
1	213					image\effect\sfx\其他\杖a_光球_蓝.3e	1.2	0.6	0.6
2	213					image\effect\sfx\其他\杖a_火.3e	1.2	1	1
3	213					image\effect\sfx\其他\杖a_金.3e	1.2	1	1
4	213					image\effect\sfx\其他\杖a_水.3e	1.2	1	1
5	213					image\effect\sfx\其他\杖a_木.3e	1.2	1	1
6	213					image\effect\sfx\其他\杖a_土.3e	1.2	1	1
7	213					image\effect\sfx\其他\杖a_强化5.3e	1.2	1	1
8	213					image\effect\sfx\其他\杖a_强化6.3e	1.2	1	1
9	213					image\effect\sfx\其他\杖a_强化7.3e	1.2	1	1
10	213					image\effect\sfx\其他\杖a_发散_红.3e	1.2	0.6	0.6
11	213					image\effect\sfx\其他\杖a_发散_蓝.3e	1.2	0.6	0.6
12	213					image\effect\sfx\其他\杖a_聚拢_紫.3e	1	1	1
13	213					image\effect\sfx\其他\杖a_聚拢_金.3e	1	1	1
14	213					image\effect\sfx\其他\杖a_闪电_蓝.3e	1.2	0.6	0.6
15	213					image\effect\sfx\其他\杖a_发散_紫.3e	1.2	0.6	0.6
1	215	image\effect\sfx\其他\琴a_光球_蓝.3e	1	1	1				
2	215	image\effect\sfx\其他\琴a_火.3e	0.8	0.7	0.7				
3	215	image\effect\sfx\其他\琴a_金.3e	0.8	0.7	0.7				
4	215	image\effect\sfx\其他\琴a_水.3e	0.8	0.7	0.7				
5	215	image\effect\sfx\其他\琴a_木.3e	0.8	0.7	0.7				
6	215	image\effect\sfx\其他\琴a_土.3e	0.8	0.7	0.7				
7	215	image\effect\sfx\其他\琴a_强化5.3e	0.8	0.7	0.7				
8	215	image\effect\sfx\其他\琴a_强化6.3e	0.8	0.7	0.7				
9	215	image\effect\sfx\其他\琴a_强化7.3e	0.8	0.7	0.7				
10	215	image\effect\sfx\其他\琴a_发散_红.3e	1.2	1	1				
11	215	image\effect\sfx\其他\琴a_发散_蓝.3e	1.2	1	1				
12	215	image\effect\sfx\其他\琴a_聚拢_紫.3e	0.9	1	1				
13	215	image\effect\sfx\其他\琴a_聚拢_金.3e	0.9	1	1				
14	215	image\effect\sfx\其他\琴a_闪电_蓝.3e	0.9	1	1				
15	215	image\effect\sfx\其他\琴a_发散_紫.3e	1.2	1	1				
1	219					image\effect\sfx\其他\枪a_光球_蓝.3e	1.4	1	1
2	219					image\effect\sfx\其他\枪a_雾气_红.3e	1.4	1	1
3	219					image\effect\sfx\其他\枪a_雾气_黄.3e	1.4	1	1
4	219					image\effect\sfx\其他\枪a_雾气_蓝.3e	1.4	1	1
5	219					image\effect\sfx\其他\枪a_雾气_绿.3e	1.4	1	1
6	219					image\effect\sfx\其他\枪a_雾气_棕.3e	1.4	1	1
7	219					image\effect\sfx\其他\枪a_雾气_紫+闪光1.3e	1.4	1	1
8	219					image\effect\sfx\其他\枪a_雾气_紫+闪光2.3e	1.4	1	1
9	219					image\effect\sfx\其他\枪a_雾气_紫+闪光3.3e	1.4	1	1
10	219					image\effect\sfx\其他\枪a_发散_红.3e	1.4	1	1
11	219					image\effect\sfx\其他\枪a_发散_蓝.3e	1.4	1	1
12	219					image\effect\sfx\其他\枪a_聚拢_紫.3e	1.4	1	1
13	219					image\effect\sfx\其他\枪a_聚拢_金.3e	1.4	1	1
14	219					image\effect\sfx\其他\枪a_闪电_蓝.3e	1.4	1	1
15	219					image\effect\sfx\其他\枪a_发散_紫.3e	1.4	1	1
1	220	image\effect\sfx\其他\弓b_光球_蓝.3e	1	1	1.2				
2	220	image\effect\sfx\其他\弓b_雾气_红.3e	1	1	1.2				
3	220	image\effect\sfx\其他\弓b_雾气_黄.3e	1	1	1.2				
4	220	image\effect\sfx\其他\弓b_雾气_蓝.3e	1	1	1.2				
5	220	image\effect\sfx\其他\弓b_雾气_绿.3e	1	1	1.2				
6	220	image\effect\sfx\其他\弓b_雾气_棕.3e	1	1	1.2				
7	220	image\effect\sfx\其他\弓b_雾气_紫+闪光1.3e	1	1	1.2				
8	220	image\effect\sfx\其他\弓b_雾气_紫+闪光2.3e	1	1	1.2				
9	220	image\effect\sfx\其他\弓b_雾气_紫+闪光3.3e	1	1	1.2				
10	220	image\effect\sfx\其他\弓b_发散_红.3e	1	1	1.2				
11	220	image\effect\sfx\其他\弓b_发散_蓝.3e	1	1	1.2				
12	220	image\effect\sfx\其他\弓b_聚拢_紫.3e	1	1	1.2				
13	220	image\effect\sfx\其他\弓b_聚拢_金.3e	1	1	1.2				
14	220	image\effect\sfx\其他\弓b_闪电_蓝.3e	1	1	1.2				
15	220	image\effect\sfx\其他\弓b_发散_紫.3e	1	1	1.2				
1	221	image\effect\sfx\其他\双刀e_光球_蓝.3e	2	2	2	image\effect\sfx\其他\双刀e_光球_蓝.3e	2	2	2
2	221	image\effect\sfx\其他\双刀e_雾气_红.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_红.3e	2	2	2
3	221	image\effect\sfx\其他\双刀e_雾气_黄.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_黄.3e	2	2	2
4	221	image\effect\sfx\其他\双刀e_雾气_蓝.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_蓝.3e	2	2	2
5	221	image\effect\sfx\其他\双刀e_雾气_绿.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_绿.3e	2	2	2
6	221	image\effect\sfx\其他\双刀e_雾气_棕.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_棕.3e	2	2	2
7	221	image\effect\sfx\其他\双刀e_雾气_紫+闪光1.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_紫+闪光1.3e	2	2	2
8	221	image\effect\sfx\其他\双刀e_雾气_紫+闪光2.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_紫+闪光2.3e	2	2	2
9	221	image\effect\sfx\其他\双刀e_雾气_紫+闪光3.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_紫+闪光3.3e	2	2	2
10	221	image\effect\sfx\其他\双刀e_发散_红.3e	2	2	2	image\effect\sfx\其他\双刀e_发散_红.3e	2	2	2
11	221	image\effect\sfx\其他\双刀e_发散_蓝.3e	2	2	2	image\effect\sfx\其他\双刀e_发散_蓝.3e	2	2	2
12	221	image\effect\sfx\其他\双刀e_聚拢_紫.3e	2	2	2	image\effect\sfx\其他\双刀e_聚拢_紫.3e	2	2	2
13	221	image\effect\sfx\其他\双刀e_聚拢_金.3e	2	2	2	image\effect\sfx\其他\双刀e_聚拢_金.3e	2	2	2
14	221	image\effect\sfx\其他\双刀e_闪电_蓝.3e	2	2	2	image\effect\sfx\其他\双刀e_闪电_蓝.3e	2	2	2
15	221	image\effect\sfx\其他\双刀e_发散_紫.3e	2	2	2	image\effect\sfx\其他\双刀e_发散_紫.3e	2	2	2
1	222	image\effect\sfx\其他\爪a_光球_蓝.3e	1	1	1	image\effect\sfx\其他\爪a_光球_蓝.3e	1	1	1
2	222					image\effect\sfx\其他\爪a_雾气_红.3e	1	1	1
3	222	image\effect\sfx\其他\爪a_雾气_黄.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_黄.3e	1	1	1
4	222	image\effect\sfx\其他\爪a_雾气_蓝.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_蓝.3e	1	1	1
5	222	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1
6	222	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1
7	222	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1
8	222	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1
9	222	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
10	222	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
11	222	image\effect\sfx\其他\爪a_发散_蓝.3e	1	1	1	image\effect\sfx\其他\爪a_发散_蓝.3e	1	1	1
12	222	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
13	222	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
14	222	image\effect\sfx\其他\爪a_闪电_蓝.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_闪电_蓝.3e	0.8	0.5	1
15	222	image\effect\sfx\其他\爪a_发散_紫.3e	1	1	1	image\effect\sfx\其他\爪a_发散_紫.3e	1	1	1
1	226	image\effect\sfx\其他\爪a_光球_蓝.3e	1	1	1	image\effect\sfx\其他\爪a_光球_蓝.3e	1	1	1
2	226	image\effect\sfx\其他\爪a_雾气_红.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_红.3e	1	1	1
3	226	image\effect\sfx\其他\爪a_雾气_黄.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_黄.3e	1	1	1
4	226	image\effect\sfx\其他\爪a_雾气_蓝.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_蓝.3e	1	1	1
5	226	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1
6	226	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1
7	226	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1
8	226	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1
9	226	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
10	226	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
11	226	image\effect\sfx\其他\爪a_发散_蓝.3e	1	1	1	image\effect\sfx\其他\爪a_发散_蓝.3e	1	1	1
12	226	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
13	226	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
14	226	image\effect\sfx\其他\爪a_闪电_蓝.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_闪电_蓝.3e	0.8	0.5	1
15	226	image\effect\sfx\其他\爪a_发散_紫.3e	1	1	1	image\effect\sfx\其他\爪a_发散_紫.3e	1	1	1
1	228					image\effect\sfx\其他\笛a_光球_蓝.3e	1.2	1.2	1.2
2	228					image\effect\sfx\其他\笛a_雾气_红.3e	1.7	1.2	1.2
3	228					image\effect\sfx\其他\笛a_雾气_黄.3e	1.7	1.2	1.2
4	228					image\effect\sfx\其他\笛a_雾气_蓝.3e	1.7	1.2	1.2
5	228					image\effect\sfx\其他\笛a_雾气_绿.3e	1.7	1.2	1.2
6	228					image\effect\sfx\其他\笛a_雾气_棕.3e	1.7	1.2	1.2
7	228					image\effect\sfx\其他\笛a_雾气_紫+闪光1.3e	1.7	1.2	1.2
8	228					image\effect\sfx\其他\笛a_雾气_紫+闪光2.3e	1.7	1.2	1.2
9	228					image\effect\sfx\其他\笛a_雾气_紫+闪光3.3e	1.7	1.2	1.2
10	228					image\effect\sfx\其他\笛a_发散_红.3e	1.7	1.2	1.2
11	228					image\effect\sfx\其他\笛a_发散_蓝.3e	1.7	1.2	1.2
12	228					image\effect\sfx\其他\笛a_聚拢_紫.3e	1	1.2	1.2
13	228					image\effect\sfx\其他\笛a_聚拢_金.3e	1.7	1.2	1.2
14	228					image\effect\sfx\其他\笛a_闪电_蓝.3e	1.7	1.2	1.2
15	228					image\effect\sfx\其他\笛a_发散_紫.3e	1.7	1.2	1.2
1	227					image\effect\sfx\其他\灵枝a_光球_蓝.3e	1.2	1.2	1.2
2	227					image\effect\sfx\其他\灵枝a_雾气_红.3e	1.2	1.2	1.2
3	227					image\effect\sfx\其他\灵枝a_雾气_黄.3e	1.2	1.2	1.2
4	227					image\effect\sfx\其他\灵枝a_雾气_蓝.3e	1.2	1.2	1.2
5	227					image\effect\sfx\其他\灵枝a_雾气_绿.3e	1.2	1.2	1.2
6	227					image\effect\sfx\其他\灵枝a_雾气_棕.3e	1.2	1.2	1.2
7	227					image\effect\sfx\其他\灵枝a_雾气_紫+闪光1.3e	1.2	1.2	1.2
8	227					image\effect\sfx\其他\灵枝a_雾气_紫+闪光2.3e	1.2	1.2	1.2
9	227					image\effect\sfx\其他\灵枝a_雾气_紫+闪光3.3e	1.2	1.2	1.2
10	227					image\effect\sfx\其他\灵枝a_发散_红.3e	1.2	1.2	1.2
11	227					image\effect\sfx\其他\灵枝a_发散_蓝.3e	1.2	1.2	1.2
12	227					image\effect\sfx\其他\灵枝a_聚拢_紫.3e	1.2	1.2	1.2
13	227					image\effect\sfx\其他\灵枝a_聚拢_金.3e	1.2	1.2	1.2
14	227					image\effect\sfx\其他\灵枝a_闪电_蓝.3e	1.2	1.2	1.2
15	227					image\effect\sfx\其他\灵枝a_发散_紫.3e	1.2	1.2	1.2
1	240					image\effect\sfx\其他\剑c_光球_蓝.3e	1.2	1.2	1.2
2	240					image\effect\sfx\其他\剑c_火.3e	1.1	0.4	1.1
