ID	Type	Title	Remark	BaguaFlag	SpecialOpStr	SpecialOpDesc	BangdingFlag	BatchNum	LimitTaskValue_0	LimitTaskValue_1	CostTaskValue_0	LimitDesc	CostItem_0	CostItem_1	CostItem_2	CostItem_3	CostItem_4	CostVMoney_0	CostVMoney_1	CostVMoney_2	StatKey
35970	1	N©ng cÊp Liªu-Thanh Long Nguyªn So¸i LÖnh Kú	ÁÉÇàÁúÔªË§ÁîÆì+2¸ö»¢ÍşÖ®»ê+5¸öÌìî¸Áî+5¸öÌìÃÅ½ğÁî+60¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;31381;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
35971	1	N©ng cÊp Liªu-Thanh Long Nguyªn So¸i LÖnh Kú	ÁÉÇàÁúÔªË§ÁîÆì+2¸ö»¢ÍşÖ®»ê+5¸öÌìî¸Áî+5¸öÌìÃÅ½ğÁî+60¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;31382;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
35972	1	N©ng cÊp Liªu-Thanh Long Nguyªn So¸i LÖnh Kú	ÁÉÇàÁúÔªË§ÁîÆì+2¸ö»¢ÍşÖ®»ê+5¸öÌìî¸Áî+5¸öÌìÃÅ½ğÁî+60¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;31383;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
35973	1	N©ng cÊp Liªu-Thanh Long Nguyªn So¸i LÖnh Kú	ÁÉÇàÁúÔªË§ÁîÆì+2¸ö»¢ÍşÖ®»ê+5¸öÌìî¸Áî+5¸öÌìÃÅ½ğÁî+60¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;31384;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
35974	1	N©ng cÊp Liªu-Thanh Long Nguyªn So¸i LÖnh Kú	ÁÉÇàÁúÔªË§ÁîÆì+2¸ö»¢ÍşÖ®»ê+5¸öÌìî¸Áî+5¸öÌìÃÅ½ğÁî+60¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;31385;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
35975	1	N©ng cÊp Liªu-Thanh Long Nguyªn So¸i LÖnh Kú	ÁÉÇàÁúÔªË§ÁîÆì+2¸ö»¢ÍşÖ®»ê+5¸öÌìî¸Áî+5¸öÌìÃÅ½ğÁî+60¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;31386;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
35976	1	N©ng cÊp Liªu-Thanh Long Nguyªn So¸i LÖnh Kú	ÁÉÇàÁúÔªË§ÁîÆì+2¸ö»¢ÍşÖ®»ê+5¸öÌìî¸Áî+5¸öÌìÃÅ½ğÁî+60¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;31387;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
35977	1	N©ng cÊp Liªu-Thanh Long Nguyªn So¸i LÖnh Kú	ÁÉÇàÁúÔªË§ÁîÆì+2¸ö»¢ÍşÖ®»ê+5¸öÌìî¸Áî+5¸öÌìÃÅ½ğÁî+60¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;31388;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
35978	1	N©ng cÊp Liªu-Thanh Long Nguyªn So¸i LÖnh Kú	ÁÉÇàÁúÔªË§ÁîÆì+2¸ö»¢ÍşÖ®»ê+5¸öÌìî¸Áî+5¸öÌìÃÅ½ğÁî+60¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;31389;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
35979	1	N©ng cÊp Liªu-Thanh Long Nguyªn So¸i LÖnh Kú	ÁÉÇàÁúÔªË§ÁîÆì+2¸ö»¢ÍşÖ®»ê+5¸öÌìî¸Áî+5¸öÌìÃÅ½ğÁî+60¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;31390;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
35980	1	N©ng cÊp Liªu-Thanh Long Nguyªn So¸i LÖnh Kú	ÁÉÇàÁúÔªË§ÁîÆì+2¸ö»¢ÍşÖ®»ê+5¸öÌìî¸Áî+5¸öÌìÃÅ½ğÁî+60¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;31391;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
35981	1	N©ng cÊp Liªu-Thanh Long Nguyªn So¸i LÖnh Kú	ÁÉÇàÁúÔªË§ÁîÆì+2¸ö»¢ÍşÖ®»ê+5¸öÌìî¸Áî+5¸öÌìÃÅ½ğÁî+60¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;31392;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
35982	1	N©ng cÊp Liªu-Thanh Long Nguyªn So¸i LÖnh Kú	ÁÉÇàÁúÔªË§ÁîÆì+2¸ö»¢ÍşÖ®»ê+5¸öÌìî¸Áî+5¸öÌìÃÅ½ğÁî+60¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;31393;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
35983	1	N©ng cÊp Liªu-Thanh Long Nguyªn So¸i LÖnh Kú	ÁÉÇàÁúÔªË§ÁîÆì+2¸ö»¢ÍşÖ®»ê+5¸öÌìî¸Áî+5¸öÌìÃÅ½ğÁî+60¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;31512;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
35984	1	N©ng cÊp Liªu-Thanh Long Nguyªn So¸i LÖnh Kú	ÁÉÇàÁúÔªË§ÁîÆì+2¸ö»¢ÍşÖ®»ê+5¸öÌìî¸Áî+5¸öÌìÃÅ½ğÁî+60¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;31540;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
35985	0	§æi Th­ëng Truy S¸t	Íâ×°È¯¹ºÂòĞèÒª180ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 10 lÇn	1	10	3543;2000		3544;180	CÇn §iÓm Truy S¸t ®¹t 2000 míi ®­îc mua;Mua cÇn tèn 180 TiÒn Th­ëng									
35986	0	§æi Th­ëng Truy S¸t	¾­ÂöÍ­ÈË¹ºÂòĞèÒª200ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 10 lÇn	1	1	3543;3000		3544;200	CÇn §iÓm Truy S¸t ®¹t 3000 míi ®­îc mua. Mua cÇn tèn 200TiÒn Th­ëng									
35987	0	§æi Th­ëng Truy S¸t	ÖÁÑô»·¹ºÂòĞèÒª30ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 1000 lÇn	1	100	3543;5000		3544;30	CÇn §iÓm Truy S¸t ®¹t 5000 míi ®­îc mua;Mua cÇn tèn 30 TiÒn Th­ëng									
35988	0	§æi Th­ëng Truy S¸t	4¼¶±¦Ê¯°ü¹ºÂòĞèÒª5000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 10 lÇn	1	1	3543;7000		3544;5000	CÇn §iÓm Truy S¸t ®¹t 7000 míi ®­îc mua. Mua cÇn tèn 5000TiÒn Th­ëng									
35989	0	§æi Th­ëng Truy S¸t	¾­ÂöÒøÈË¹ºÂòĞèÒª1000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 10 lÇn	1	1	3543;7000		3544;1000	CÇn §iÓm Truy S¸t ®¹t 7000 míi ®­îc mua. Mua cÇn tèn 1000TiÒn Th­ëng									
35990	0	§æi Th­ëng Truy S¸t	5¼¶³èÎï¼¼ÄÜÊéÀñ°ü¹ºÂòĞèÒª4000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 10 lÇn	1	1	3543;10000		3544;4000	CÇn §iÓm Truy S¸t ®¹t 10000 míi ®­îc mua. Mua cÇn tèn 4000TiÒn Th­ëng									
35991	0	§æi Th­ëng Truy S¸t	ÈıÑò¿ªÌ©°ü¹ºÂòĞèÒª100000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 1 lÇn	1	1	3543;20000		3544;100000	CÇn §iÓm Truy S¸t ®¹t 20000 míi ®­îc mua. Mua cÇn tèn 100000TiÒn Th­ëng									
35992	0	§æi Th­ëng Truy S¸t	Ììî¸Áî¹ºÂòĞèÒª36000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 3 lÇn	1	1	3543;60000		3544;36000	CÇn §iÓm Truy S¸t ®¹t 60000 míi ®­îc mua. Mua cÇn tèn 36000TiÒn Th­ëng									
35993	0	§æi Th­ëng Truy S¸t	Íâ×°È¯¹ºÂòĞèÒª180ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 30 lÇn	1	10	3543;30000		3544;180	CÇn §iÓm Truy S¸t ®¹t 30000 míi ®­îc mua;Mua cÇn tèn 180 TiÒn Th­ëng									
35994	0	§æi Th­ëng Truy S¸t	¾­ÂöÍ­ÈË¹ºÂòĞèÒª200ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 40 lÇn	1	1	3543;30000		3544;200	CÇn §iÓm Truy S¸t ®¹t 30000 míi ®­îc mua. Mua cÇn tèn 200TiÒn Th­ëng									
35995	0	§æi Th­ëng Truy S¸t	4¼¶±¦Ê¯°ü¹ºÂòĞèÒª5000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 20 lÇn	1	1	3543;30000		3544;5000	CÇn §iÓm Truy S¸t ®¹t 30000 míi ®­îc mua. Mua cÇn tèn 5000TiÒn Th­ëng									
35996	0	§æi Th­ëng Truy S¸t	5¼¶±¦Ê¯°ü¹ºÂòĞèÒª20000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 10 lÇn	1	1	3543;30000		3544;20000	CÇn §iÓm Truy S¸t ®¹t 30000 míi ®­îc mua. Mua cÇn tèn 20000TiÒn Th­ëng									
35997	0	§æi Th­ëng Truy S¸t	¾­ÂöÒøÈË¹ºÂòĞèÒª1000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 20 lÇn	1	1	3543;30000		3544;1000	CÇn §iÓm Truy S¸t ®¹t 30000 míi ®­îc mua. Mua cÇn tèn 1000TiÒn Th­ëng									
35998	0	§æi Th­ëng Truy S¸t	ºÚ°×Æå¹ºÂòĞèÒª105000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 1 lÇn	1	1	3543;40000		3544;105000	CÇn §iÓm Truy S¸t ®¹t 40000 míi ®­îc mua;Mua cÇn tèn 105000 TiÒn Th­ëng									
35999	0	§æi Th­ëng Truy S¸t	ÌìÃÅ½ğÁî¹ºÂòĞèÒª36000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 3 lÇn	1	1	3543;60000		3544;36000	CÇn §iÓm Truy S¸t ®¹t 60000 míi ®­îc mua. Mua cÇn tèn 36000TiÒn Th­ëng									
36000	0	§æi Th­ëng Truy S¸t	ÖÁÑô»·¹ºÂòĞèÒª30ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 3000 lÇn	1	100	3543;40000		3544;30	CÇn §iÓm Truy S¸t ®¹t 40000 míi ®­îc mua;Mua cÇn tèn 30 TiÒn Th­ëng									
36001	0	§æi Th­ëng Truy S¸t	6¼¶±¦Ê¯°ü¹ºÂòĞèÒª80000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 5 lÇn	1	1	3543;40000		3544;80000	CÇn §iÓm Truy S¸t ®¹t 40000 míi ®­îc mua. Mua cÇn tèn 80000TiÒn Th­ëng									
36002	0	§æi Th­ëng Truy S¸t	ÈıÑò¿ªÌ©°ü¹ºÂòĞèÒª100000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 1 lÇn		1	3543;40000		3544;100000	CÇn §iÓm Truy S¸t ®¹t 40000 míi ®­îc mua. Mua cÇn tèn 100000TiÒn Th­ëng									
36003	0	§æi Th­ëng Truy S¸t	5¼¶³èÎï¼¼ÄÜÊéÀñ°ü¹ºÂòĞèÒª4000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 5 lÇn		1	3543;40000		3544;4000	CÇn §iÓm Truy S¸t ®¹t 40000 míi ®­îc mua. Mua cÇn tèn 4000TiÒn Th­ëng									
36004	0	§æi Th­ëng Truy S¸t	ÆòÇÉÈçÒâÍâ×°ÀñºĞ¹ºÂòĞèÒª200000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 1 lÇn		1	3543;40000		3544;200000	CÇn §iÓm Truy S¸t ®¹t 40000 míi ®­îc mua. Mua cÇn tèn 200000TiÒn Th­ëng									
36005	0	§æi Th­ëng Truy S¸t	ºÀÏÀÎäÆ÷Àñ°ü¹ºÂòĞèÒª75000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 1 lÇn	1	1	3543;60000		3544;75000	CÇn §iÓm Truy S¸t ®¹t 60000 míi ®­îc mua;Mua cÇn tèn 75000 TiÒn Th­ëng									
36006	0	§æi Th­ëng Truy S¸t	Ñ©â¥¹ºÂòĞèÒª480000ÉÍ½ğ					1	3543;80000		3544;480000	CÇn §iÓm Truy S¸t ®¹t 80000 míi ®­îc mua;Mua cÇn tèn 480000 TiÒn Th­ëng									
36007	0	§æi Th­ëng Truy S¸t	ºÚ°×Æå¹ºÂòĞèÒª105000ÉÍ½ğ					1	3543;80000		3544;105000	CÇn §iÓm Truy S¸t ®¹t 80000 míi ®­îc mua;Mua cÇn tèn 105000 TiÒn Th­ëng									
36008	0	§æi Th­ëng Truy S¸t	ÆÕÍ¨ºÀÏÀÊ×ÊÎÀñºĞ¹ºÂòĞèÒª45000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 1 lÇn	1	1	3543;80000		3544;45000	CÇn §iÓm Truy S¸t ®¹t 80000 míi ®­îc mua;Mua cÇn tèn 45000 TiÒn Th­ëng									
36009	0	§æi Th­ëng Truy S¸t	Íâ×°È¯¹ºÂòĞèÒª80000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, kh«ng giíi h¹n		1	3543;80000		3544;200000	CÇn §iÓm Truy S¸t ®¹t 80000 míi ®­îc mua;Mua cÇn tèn 200000 TiÒn Th­ëng									
36010	0	§æi Th­ëng Truy S¸t	ÈıÑò¿ªÌ©°ü¹ºÂòĞèÒª100000ÉÍ½ğ					1	3543;80000		3544;100000	CÇn §iÓm Truy S¸t ®¹t 80000 míi ®­îc mua. Mua cÇn tèn 100000TiÒn Th­ëng									
36011	0	§æi Th­ëng Truy S¸t	ÎŞÏ¾ºÀÏÀÁî£¨Í·£©¹ºÂòĞèÒª60000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, chØ ®­îc ®æi 1 lÇn (Tİnh chung víi V« H¹ Hµo HiÖp LÖnh)	1	1	3543;80000		3544;60000	CÇn §iÓm Truy S¸t ®¹t 80000 míi ®­îc mua. Mua cÇn tèn 60000TiÒn Th­ëng									
36012	0	§æi Th­ëng Truy S¸t	ÎŞÏ¾ºÀÏÀÁî£¨ÒÂ£©¹ºÂòĞèÒª60000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, chØ ®­îc ®æi 1 lÇn (Tİnh chung víi V« H¹ Hµo HiÖp LÖnh)	1	1	3543;80000		3544;60000	CÇn §iÓm Truy S¸t ®¹t 80000 míi ®­îc mua. Mua cÇn tèn 60000TiÒn Th­ëng									
36013	0	§æi Th­ëng Truy S¸t	ÎŞÏ¾ºÀÏÀÁî£¨¿ã£©¹ºÂòĞèÒª60000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, chØ ®­îc ®æi 1 lÇn (Tİnh chung víi V« H¹ Hµo HiÖp LÖnh)	1	1	3543;80000		3544;60000	CÇn §iÓm Truy S¸t ®¹t 80000 míi ®­îc mua. Mua cÇn tèn 60000TiÒn Th­ëng									
36014	0	§æi Vµng	Í¨¼©ÏßË÷Àñ°ü¹ºÂòĞèÒª2500½ğ			ChØ ®­îc dïng trong ho¹t ®éng, h·y mua võa ®ñ	1	50				Mua cÇn tèn 2500 Vµng						1;25000000			
36015	0	§æi Thiªn Kiªu LÖnh	»Æ½ğÍ¨¼©Áî¹ºÂòĞèÒª1Ìì½¾Áî			ChØ ®­îc dïng trong ho¹t ®éng, h·y mua võa ®ñ	1	50				Mua cÇn tèn 10 Thiªn Kiªu LÖnh	2;97;236;10								
36016	0	§æi Thiªn Kiªu LÖnh	°×ÒøÍ¨¼©Áî¹ºÂòĞèÒª1Ìì½¾Áî			ChØ ®­îc dïng trong ho¹t ®éng, h·y mua võa ®ñ	1	50				Mua cÇn tèn 10 Thiªn Kiªu LÖnh	2;97;236;10								
36017	0	§æi Th­ëng Truy S¸t	»Ô»Í¾ü¹¦ÕÂ¹ºÂòĞèÒª4000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 1 lÇn	1	1	3543;10000		3544;4000	CÇn §iÓm Truy S¸t ®¹t 10000 míi ®­îc mua. Mua cÇn tèn 4000TiÒn Th­ëng									
36018	0	§æi Th­ëng Truy S¸t	»Ô»Í¾ü¹¦ÕÂ¹ºÂòĞèÒª4000ÉÍ½ğ			Trong thêi gian ho¹t ®éng, cã thÓ ®æi 5 lÇn		1	3543;40000		3544;4000	CÇn §iÓm Truy S¸t ®¹t 40000 míi ®­îc mua. Mua cÇn tèn 4000TiÒn Th­ëng									
36019	1	Tİn vËt Bang Héi th¨ng cÊp (khãa)	°ï»áĞÅÎïÉı¼¶-°ï»áÉÌµê				1				3375;22000	CÇn tèn 22000 ®iÓm Cèng HiÕn Bang	0;155;15;1	2;1;30912;23000				1;50000000			
36020	1	Tİn vËt Bang Héi th¨ng cÊp (khãa)	°ï»áĞÅÎïÉı¼¶-°ï»áÉÌµê				1				3375;26000	CÇn tèn 26000 ®iÓm Cèng HiÕn Bang	0;155;16;1	2;1;30912;26000				1;50000000			
36021	1	Tİn vËt Bang Héi th¨ng cÊp (khãa)	°ï»áĞÅÎïÉı¼¶-°ï»áÉÌµê				1				3375;30000	CÇn tèn 30000 ®iÓm Cèng HiÕn Bang	0;155;17;1	2;1;30912;29000				1;50000000			
36022	1	Tİn vËt Bang Héi th¨ng cÊp (khãa)	°ï»áĞÅÎïÉı¼¶-°ï»áÉÌµê				1				3375;34000	CÇn tèn 34000 ®iÓm Cèng HiÕn Bang	0;155;18;1	2;1;30912;32000				1;50000000			
36023	1	Tİn vËt Bang Héi th¨ng cÊp (khãa)	°ï»áĞÅÎïÉı¼¶-°ï»áÉÌµê				1				3375;38000	CÇn tèn 38000 ®iÓm Cèng HiÕn Bang	0;155;19;1	2;1;30912;35000				1;50000000			
36024	0	Qu¸n Trä Long M«n (Danh Næi Nh­ Cån)	ÁúÃÅ¿ÍÕ»ÉùÍû-ÉùÃûÈµÆğ¶Ò»»				1		3581;6000			§¹t ®Õn Danh tiÕng th­íc khëi cã thÓ ®æi	2;1;30499;100	2;95;2084;100				1;32000000			
36025	0	Qu¸n Trä Long M«n (C«ng Danh HiÓn H¸ch)	ÁúÃÅ¿ÍÕ»ÉùÍû-¹¦Ñ«×¿Öø¶Ò»»				1		3581;10500			§¹t ®Õn C«ng Danh HiÓn H¸ch cã thÓ ®æi	2;1;30499;100	2;95;2084;100				1;32000000			
36026	0	Qu¸n Trä Long M«n (Vang Danh Thiªn H¹)	ÁúÃÅ¿ÍÕ»ÉùÍû-¾Ã¸ºÊ¢Ãû¶Ò»»				1		3581;16500			§¹t ®Õn cùu phô thŞnh danh cã thÓ ®æi	2;1;30499;100	2;95;2084;100				1;32000000			
36027	0	Qu¸n Trä Long M«n (V¹n Ng­êi Ng­ìng Mé)	ÁúÃÅ¿ÍÕ»ÉùÍû-ÍòÈË¾´Ñö¶Ò»»				1		3581;24000			§¹t ®Õn V¹n Ng­êi Ng­ìng Mé cã thÓ ®æi	2;1;30687;10	2;1;30499;20	2;95;2084;20						
36028	0	§æi Ng­ Gia Ng¹o	10Ììî¸Áî+10ÌìÃÅ½ğÁî+1050Íâ×°¹Ò¼ş¶Ò»»È¯¶Ò»»				1	1				VĞ §æi Trang Søc Ngo¹i Trang x1050, Thiªn Cang LÖnh x10, Thiªn M«n Kim LÖnh x10	2;95;204;10	2;1;30370;10	2;1;31320;1050						
45130	0	§æi LÖnh Bµi	½ğÎÆ»¢·ûÉÌµê-ÁîÅÆ¶Ò»»									Tiªu hao 30 Kim Hæ Phï ®Ó ®æi, kh«ng giíi h¹n	2;1;30438;30								
45131	0	§æi LÖnh Bµi	½ğÎÆ»¢·ûÉÌµê-ÁîÅÆ¶Ò»»									Tiªu hao 60 Kim Hæ Phï ®Ó ®æi, kh«ng giíi h¹n	2;1;30438;60								
45132	0	§æi LÖnh Bµi	½ğÎÆ»¢·ûÉÌµê-ÁîÅÆ¶Ò»»									Tiªu hao 100 Kim Hæ Phï ®Ó ®æi, kh«ng giíi h¹n	2;1;30438;500								
45133	0	§æi LÖnh Bµi	½ğÎÆ»¢·ûÉÌµê-ÁîÅÆ¶Ò»»									Tiªu hao 6000 Kim Hæ Phï ®Ó ®æi, kh«ng giíi h¹n	2;1;30438;6000								
45134	0	§æi LÖnh Bµi	½ğÎÆ»¢·ûÉÌµê-ÁîÅÆ¶Ò»»									Tiªu hao 5 Kim Hæ Phï ®Ó ®æi, kh«ng giíi h¹n	2;1;30438;5								
45800	0	§æi LÖnh Bµi	½ğÎÆ»¢·ûÉÌµê-ÁîÅÆ¶Ò»»									Tiªu hao 8000 Kim Hæ Phï ®Ó ®æi, kh«ng giíi h¹n	2;1;30438;8000								
45801	0	§æi LÖnh Bµi	½ğÎÆ»¢·ûÉÌµê-ÁîÅÆ¶Ò»»									Tiªu hao 10000 Kim Hæ Phï ®Ó ®æi, kh«ng giíi h¹n	2;1;30438;10000								
45802	0	§æi LÖnh Bµi	½ğÎÆ»¢·ûÉÌµê-ÁîÅÆ¶Ò»»									Tiªu hao 600 Kim Hæ Phï ®Ó ®æi, kh«ng giíi h¹n	2;1;30438;600								
45803	0	§æi LÖnh Bµi	½ğÎÆ»¢·ûÉÌµê-ÁîÅÆ¶Ò»»									Tiªu hao 1200 Kim Hæ Phï ®Ó ®æi, kh«ng giíi h¹n	2;1;30438;1200								
45804	0	§æi LÖnh Bµi	½ğÎÆ»¢·ûÉÌµê-ÁîÅÆ¶Ò»»									Tiªu hao 2400 Kim Hæ Phï ®Ó ®æi, kh«ng giíi h¹n	2;1;30438;2400								
45805	0	§æi LÖnh Bµi	½ğÎÆ»¢·ûÉÌµê-ÁîÅÆ¶Ò»»									Tiªu hao 16000 Kim Hæ Phï ®Ó ®æi, kh«ng giíi h¹n	2;1;30438;16000								
45987	1	Èm HuyÕt ®Çu t¨ng cÊp Th«ng Thiªn ®Çu	ÎŞÏ¾ºÀÏÀÍ·+Ììî¸Áî+ÌìÃÅ½ğÁî+ÑªÆĞÌá¶Ò»»		update_zhongtian_equip	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1	1					0;103;30610;1	2;95;204;40	2;1;30370;40	2;1;31122;10					
45988	1	Èm HuyÕt ¸o t¨ng cÊp Th«ng Thiªn ¸o	ÎŞÏ¾ºÀÏÀÒÂ+Ììî¸Áî+ÌìÃÅ½ğÁî+ÑªÆĞÌá¶Ò»»		update_zhongtian_equip	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1	1					0;100;30610;1	2;95;204;40	2;1;30370;40	2;1;31122;10					
45989	1	Èm HuyÕt trang t¨ng cÊp Th«ng Thiªn trang	ÎŞÏ¾ºÀÏÀÏÂ×°+Ììî¸Áî+ÌìÃÅ½ğÁî+ÑªÆĞÌá¶Ò»»		update_zhongtian_equip	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1	1					0;101;30610;1	2;95;204;40	2;1;30370;40	2;1;31122;10					
