Account	Name	Route	TransLife	Level	IBCost	Money	A	B	C	D	E	F	Exp	Last_IP	CreateDate	LastLoginDate
bigseoly1	GauSieuNahn	D­¬ng M«n Cung Kþ  	7	90	0	0	0	0	0	0	0	0	0	14.189.17.107	2019-09-28 19:48:40	2019-09-28 19:49:00
bigseoly2	GauSieuNhan	D­¬ng M«n Cung Kþ  	7	90	0	1680000	0	0	0	0	0	0	800038	14.189.17.107	2019-09-28 19:51:03	2019-09-28 19:55:26
bigseoly1	GauSieuSao	D­¬ng M«n Cung Kþ  	7	90	0	0	0	0	0	0	0	0	0	14.189.17.107	2019-09-28 19:46:13	2019-09-28 19:46:53
ethangkia183	GCBangTia	D­¬ng M«n Cung Kþ  	0	90	0	0	0	0	0	0	0	0	0	113.23.108.115	2019-09-28 21:14:22	2019-09-28 21:14:47
tieuthien2	GiangTöXuyªn	HiÖp §éc  	7	90	0	10800000	0	0	0	0	0	0	18200000	133.218.224.35	2019-09-28 19:05:46	2019-09-28 19:08:24
dinhnghia37	GOMVANGSLL	C¸i Bang TÜnh y  	0	90	0	0	0	0	0	0	0	0	0	27.2.209.121	2019-09-28 21:14:36	2019-09-28 21:14:37
dinhnghia38	GomVSLL	HiÖp §éc  	7	90	0	100000	0	0	0	0	0	0	0	27.2.209.121	2019-09-28 21:09:15	2019-09-28 21:10:00
dinhnghia39	GOMVSLLLL	D­¬ng M«n th­¬ng Kþ  	0	90	0	0	0	0	0	0	0	0	0	27.2.209.121	2019-09-28 21:09:32	2019-09-28 21:09:34
jx2vietchamcom9	GoogleChrome	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	117.3.62.127	2019-09-28 18:56:21	2019-09-28 18:56:23
tranviet3	g©gagg	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.62.41	2019-09-28 18:37:01	2019-09-28 18:37:19
mrsaiyuk	GµHamSót	ThiÕu L©m vâ t¨ng  	7	90	0	10	0	0	0	0	0	0	28	116.96.226.242	2019-09-28 18:07:00	2019-09-28 21:04:49
lethanhduong	halkdlkajd	C¸i Bang ¤ Y  	7	90	0	820001	0	0	0	0	0	0	200000	113.180.94.176	2019-09-28 21:03:07	2019-09-28 21:03:44
vanhaodno2016	Haocuto	C¸i Bang ¤ Y  	7	90	0	100000	0	0	0	0	0	0	0	113.172.166.71	2019-09-28 19:25:22	2019-09-28 19:25:48
vanhaodno2016	Haocutoo	C¸i Bang ¤ Y  	7	90	0	7198500	0	0	0	0	0	0	3600003	113.172.166.71	2019-09-28 19:30:55	2019-09-28 19:32:19
haode1	haode1	ThiÕu L©m tôc gia  	7	90	0	3501001	0	0	0	0	0	0	400000	42.114.19.102	2019-09-28 21:01:26	2019-09-28 21:01:48
haode2	haode2	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	42.114.19.102	2019-09-28 21:11:25	2019-09-28 21:11:59
haode3	haode3	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0		2019-09-28 21:21:19	1970-01-01 08:00:00
hienvienthanhde	HDDMMN	HiÖp §éc  	7	90	0	0	0	0	0	0	0	0	0	171.226.232.218	2019-09-28 20:12:51	2019-09-28 20:13:10
namti20115	HDzNoName	ThiÕu L©m vâ t¨ng  	7	90	0	31496409	0	0	0	0	0	0	1800028	14.244.136.236	2019-09-28 18:06:14	2019-09-28 18:29:58
clone1s	HeheHahahaaaaa	HiÖp §éc  	7	90	0	383070	0	0	0	0	0	0	5400005	113.177.73.77	2019-09-28 18:38:03	2019-09-28 21:09:41
clone2s	HeheHahahaaaaaaa	Tµ §éc  	7	90	0	74493	0	0	0	0	0	0	6000000	113.177.73.77	2019-09-28 18:41:36	2019-09-28 20:42:13
bapcaile	helloae	ThiÕu L©m vâ t¨ng  	0	90	0	94000	0	0	0	0	0	0	0	118.68.55.250	2019-09-28 18:03:34	2019-09-28 19:45:17
gavangdeptrai3	hetsoioh	HiÖp §éc  	7	90	0	410000	0	0	0	0	0	0	2000000	119.199.116.230	2019-09-28 19:02:49	2019-09-28 19:03:51
nguyende4	hghffg	ThiÕu L©m tôc gia  	0	90	0	0	0	0	0	0	0	0	1600000	42.114.19.102	2019-09-28 20:03:35	2019-09-28 20:03:54
minhtanxca1	hgvsakhat	D­¬ng M«n Cung Kþ  	7	90	0	0	0	0	0	0	0	0	5400005	27.67.130.241	2019-09-28 19:01:10	2019-09-28 19:41:33
hienvienthanhde1	HiepDocCui	HiÖp §éc  	7	90	0	0	0	0	0	0	0	0	0	171.226.232.218	2019-09-28 20:42:14	2019-09-28 20:42:50
hienvienthanhde1	HiepDocCuiM	HiÖp §éc  	7	90	0	0	0	0	0	0	0	0	0	171.226.232.218	2019-09-28 20:43:16	2019-09-28 20:43:36
hienvienthanhde1	HiepDocNE	HiÖp §éc  	7	90	0	0	0	0	0	0	0	0	0	171.226.232.218	2019-09-28 20:43:58	2019-09-28 20:44:51
hienvienthanhde	HiepDocVoTam	HiÖp §éc  	7	90	0	1	0	0	0	0	0	0	296	171.226.232.218	2019-09-28 20:11:41	2019-09-28 20:35:21
nsnl1302	HKGDeTu	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	4400000	27.71.206.63	2019-09-28 18:19:31	2019-09-28 18:31:29
dungnguyen22992	Hoaaaaaaaaa	C¸i Bang TÜnh y  	0	90	0	20000	0	0	0	0	0	0	0	113.190.154.173	2019-09-28 20:24:09	2019-09-28 20:24:33
dungnguyen22992	Hoaaaaaaaaaaa	Nga My tôc gia  	0	90	0	10000	0	0	0	0	0	0	0	113.190.154.173	2019-09-28 20:23:20	2019-09-28 20:23:42
arenayb	HoaLonG	C¸i Bang ¤ Y  	7	90	0	24410000	0	0	0	0	0	0	28900029	113.23.53.153	2019-09-28 18:36:57	2019-09-28 18:44:37
tieuthien4	HoaV«KhuyÕt	Vâ §ang ®¹o gia  	7	90	0	7577000	0	0	0	0	0	0	1600000	133.218.224.35	2019-09-28 19:28:22	2019-09-28 19:50:30
vanhieulc113	HÕtYªu	Nga My xuÊt gia  	7	90	0	100000	0	0	0	0	0	0	0	42.113.198.196	2019-09-28 18:27:47	2019-09-28 18:34:09
quanghai888vn	huyengtrang	Nga My xuÊt gia  	7	90	0	100000	0	0	0	0	0	0	0	113.165.165.39	2019-09-28 19:48:25	2019-09-28 19:50:05
huyenthoai5doc	HuyÒnTho¹i5§éc	HiÖp §éc  	7	90	0	10361525	0	0	0	0	0	0	136541324	125.212.177.54	2019-09-28 18:12:59	2019-09-28 21:07:36
huyenthoainmk	HuyÒnTho¹iNMK	Nga My xuÊt gia  	7	90	0	7954000	0	0	0	0	0	0	27991500	125.212.177.54	2019-09-28 18:30:23	2019-09-28 21:08:20
huyco1997	Hyperxx	Vâ §ang ®¹o gia  	7	90	0	45001	0	0	0	0	0	0	1	116.118.60.215	2019-09-28 18:47:39	2019-09-28 19:17:39
dungnguyen2299	HµHiÖp	Vâ §ang tôc gia  	7	90	0	26869000	0	0	0	0	0	0	117100158	113.190.154.173	2019-09-28 17:59:22	2019-09-28 21:00:09
yindo999	iAmSoHot	ThiÕu L©m vâ t¨ng  	7	90	0	17105500	0	0	0	0	0	0	1600013	14.253.2.172	2019-09-28 18:21:13	2019-09-28 19:07:54
yindo2110	iAmSoLove	Thóy Yªn Vò Tiªn  	7	90	0	23767859	0	0	0	0	0	0	2001706	14.253.2.172	2019-09-28 18:20:20	2019-09-28 21:20:11
r4inyl0v3	iCãAnh§©yRåi	D­¬ng M«n Cung Kþ  	7	90	0	1127000	0	0	0	0	0	0	24700479	113.161.198.40	2019-09-28 18:06:08	2019-09-28 20:01:39
nholkbill	iChanThui	ThiÕu L©m vâ t¨ng  	7	90	0	25000	0	0	0	0	0	0	4400026	116.98.66.55	2019-09-28 19:35:39	2019-09-28 20:26:20
topkhoaibga	iCziKhoai	ThiÕu L©m vâ t¨ng  	7	90	0	8900	0	0	0	0	0	0	1200000	1.52.58.91	2019-09-28 18:09:24	2019-09-28 19:44:12
topkhoaibga	iCzKhoaiBG	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	1.52.58.91	2019-09-28 18:13:39	2019-09-28 18:13:57
topkhoaibga	iCzKhoaix	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	1.52.58.91	2019-09-28 18:14:42	2019-09-28 18:15:01
topkhoaibg1	ICzKhoaixBG	ThiÕu L©m vâ t¨ng  	7	90	0	20610345	0	0	0	0	0	0	192241407	1.52.58.91	2019-09-28 18:16:05	2019-09-28 21:06:03
topkhoaibg	iCzKhoaixxBG	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	1400000	1.52.58.91	2019-09-28 18:08:23	2019-09-28 21:04:19
topkhoaibg	iCzKhoaixxxBG	ThiÕu L©m vâ t¨ng  	7	90	0	630000	0	0	0	0	0	0	15841500	1.52.58.91	2019-09-28 18:07:16	2019-09-28 21:04:53
playcd3	iEmTraiMessi	D­¬ng M«n Cung Kþ  	7	90	0	27410000	0	0	0	0	0	0	18700000	27.71.204.75	2019-09-28 19:38:42	2019-09-28 20:31:50
clone4s	iGi¸m§ècNhµX¸c	Vâ §ang tôc gia  	0	90	0	0	0	0	0	0	0	0	0	113.177.73.77	2019-09-28 20:52:55	2019-09-28 20:55:18
mrteo1	iHayC¸uBÈn	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	14.182.197.232	2019-09-28 19:44:48	2019-09-28 19:45:04
hienvienthanhde3	iHNMaCung	Vâ §ang ®¹o gia  	7	90	0	0	0	0	0	0	0	0	0	171.226.232.218	2019-09-28 20:53:24	2019-09-28 21:05:35
jetemdj	iHPbankai	C¸i Bang ¤ Y  	7	90	0	100000	0	0	0	0	0	0	0	14.189.224.22	2019-09-28 17:58:48	2019-09-28 18:14:30
jetemdj	iHPbankaii	Vâ §ang ®¹o gia  	7	90	0	869931	0	0	0	0	0	0	1000021	14.189.224.22	2019-09-28 18:19:50	2019-09-28 20:10:48
jetemdj97	iHPbankaiii	Thóy Yªn Vò Tiªn  	7	90	0	2637015	0	0	0	0	0	0	12676748	14.189.224.22	2019-09-28 20:33:19	2019-09-28 20:57:01
loiheo	iHPshikai	Nga My xuÊt gia  	7	90	0	8387511	0	0	0	0	0	0	33500029	14.189.224.22	2019-09-28 17:59:29	2019-09-28 20:34:16
mrteo2	iHPxC¸u	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	14.182.197.232	2019-09-28 19:45:51	2019-09-28 19:46:30
mrteo198	iHPxSón	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0		2019-09-28 21:21:29	1970-01-01 08:00:00
mrteo197	iHPxTh¾ng	ThiÕu L©m vâ t¨ng  	7	90	0	5500000	0	0	0	0	0	0	0	14.182.197.232	2019-09-28 19:42:27	2019-09-28 21:18:20
phieulang93s	iIBestBóCu	Nga My xuÊt gia  	7	90	0	7625333	0	0	0	0	0	0	7002893	113.177.73.77	2019-09-28 18:14:57	2019-09-28 21:14:24
lyhai2021	IiHLiIBuff	Nga My xuÊt gia  	7	90	0	12684493	0	0	0	0	0	0	1600002	125.214.58.146	2019-09-28 19:46:53	2019-09-28 20:20:23
lyhai2020	IiHLiIRoya	Vâ §ang tôc gia  	7	90	0	100000	0	0	0	0	0	0	0	125.214.58.146	2019-09-28 19:45:30	2019-09-28 20:18:00
lyhai2020	IiHLiITeamto	Vâ §ang tôc gia  	0	90	0	0	0	0	0	0	0	0	0	125.214.58.146	2019-09-28 20:02:28	2019-09-28 20:03:08
lyhai2023	IiHLiITieuChau	D­¬ng M«n th­¬ng Kþ  	7	90	0	6210001	0	0	0	0	0	0	3000002	125.214.58.146	2019-09-28 20:11:26	2019-09-28 20:31:16
lyhai2020	IiHLiIVenom	Vâ §ang tôc gia  	7	90	0	14788538	0	0	0	0	0	0	1600000	125.214.58.146	2019-09-28 19:49:17	2019-09-28 20:34:52
toolest7	iILumiaPT	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	117.4.35.215	2019-09-28 18:37:29	2019-09-28 18:37:48
phieulang93	iIuyÒnL·ngTöIi	ThiÕu L©m vâ t¨ng  	7	90	0	21614443	0	0	0	0	0	0	6802889	113.177.73.77	2019-09-28 18:07:27	2019-09-28 21:12:42
huyco1	Ikeaaaa	Vâ §ang tôc gia  	0	90	0	13420000	0	0	0	0	0	0	1800000	116.118.60.215	2019-09-28 18:56:05	2019-09-28 20:40:01
dancaygame2019	iKGiShjNjChj	D­¬ng M«n Cung Kþ  	7	90	0	803658	0	0	0	0	0	0	43103460	103.7.39.139	2019-09-28 18:59:41	2019-09-28 20:39:09
thoidenho	iL·oPhËtGia	ThiÕu L©m vâ t¨ng  	7	90	0	528506	0	0	0	0	0	0	0	14.251.182.110	2019-09-28 17:59:59	2019-09-28 18:43:11
bandichoi	iMonday	Nga My xuÊt gia  	7	90	0	0	0	0	0	0	0	0	0	113.161.198.40	2019-09-28 18:25:08	2019-09-28 18:25:31
clone11	iNMKziChÝnNgãn	Nga My xuÊt gia  	7	90	0	19460008	0	0	0	0	0	0	6953500	113.163.156.70	2019-09-28 18:19:22	2019-09-28 20:13:29
phn2004	iNMKziConG¸i	Nga My xuÊt gia  	7	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-28 18:07:47	2019-09-28 18:08:49
phn2004	iNMKziEmG¸i	Nga My xuÊt gia  	7	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-28 18:16:11	2019-09-28 18:16:30
clone10	iNMKziGi¶NghÌo	Nga My xuÊt gia  	7	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-28 18:17:40	2019-09-28 18:17:58
phungnghi	iPhungNghi	Vâ §ang ®¹o gia  	7	90	0	8500	0	0	0	0	0	0	43600000	116.98.33.137	2019-09-28 18:33:55	2019-09-28 18:36:54
vtc136484	iPxK3nz	ThiÕu L©m vâ t¨ng  	7	90	0	40000	0	0	0	0	0	0	18	14.244.38.39	2019-09-28 19:56:13	2019-09-28 20:01:05
bandichoi	iSunday	Nga My xuÊt gia  	7	90	0	16578500	0	0	0	0	0	0	14834396	113.161.198.40	2019-09-28 18:26:05	2019-09-28 19:58:47
kecodoc90vtc	IS§écC«CÇuB¹ii	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	23	123.21.81.22	2019-09-28 18:11:13	2019-09-28 18:43:34
hoangdaodao1	IS§¸nhThuªZz	HiÖp §éc  	7	90	0	20000	0	0	0	0	0	0	22	113.161.92.191	2019-09-28 20:11:52	2019-09-28 20:13:08
playcd2	iThóyYªnVT	C¸i Bang ¤ Y  	7	90	0	2378610	0	0	0	0	0	0	400000	27.71.204.75	2019-09-28 20:06:46	2019-09-28 20:36:03
phn0304	iTLQziChñTÞch	ThiÕu L©m vâ t¨ng  	7	90	0	24582000	0	0	0	0	0	0	130841447	113.163.156.70	2019-09-28 18:01:06	2019-09-28 21:19:56
nsnl1302	iTopTopTop	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-28 18:01:06	2019-09-28 18:14:30
tranvietzx	iXuyªnT©mC­íc	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	116.118.52.64	2019-09-28 18:19:12	2019-09-28 18:19:29
playcd2	iYªu§­îcKh«ng	Nga My xuÊt gia  	7	90	0	22722140	0	0	0	0	0	0	2000026	27.71.204.75	2019-09-28 19:08:49	2019-09-28 20:54:17
ohbiendi2	IzCËuBÐB¸nGãi	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	7400000	115.73.217.103	2019-09-28 18:35:26	2019-09-28 20:20:00
ohbiendi789	IzCËuBÐB¸nMÒn	Tµ §éc  	7	90	0	0	0	0	0	0	0	0	6400013	115.73.217.103	2019-09-28 18:23:52	2019-09-28 20:15:10
ohbiendi123	IzCËuBÐTÝHon	ThiÕu L©m vâ t¨ng  	7	90	0	25185000	0	0	0	0	0	0	44271959	115.73.217.103	2019-09-28 17:59:52	2019-09-28 21:03:26
nhocprotk9x14	izCuuPK	ThiÕu L©m vâ t¨ng  	7	90	0	16420000	0	0	0	0	0	0	5600020	14.165.76.26	2019-09-28 19:05:52	2019-09-28 19:30:25
ohbiendi456	IzC«BÐTÝHon	Nga My xuÊt gia  	7	90	0	1189000	0	0	0	0	0	0	50737530	115.73.217.103	2019-09-28 18:11:22	2019-09-28 21:03:19
nhocprotk9x12	izGaPK	Vâ §ang ®¹o gia  	7	90	0	8933500	0	0	0	0	0	0	29200020	14.165.76.26	2019-09-28 18:13:51	2019-09-28 18:44:09
tiennhuvu123	izTiÔnNh­Vòz	D­¬ng M«n Cung Kþ  	7	90	0	12983740	0	0	0	0	0	0	130941609	1.55.223.24	2019-09-28 18:36:51	2019-09-28 21:03:38
nhocprotk9x13	izVitPK	Nga My xuÊt gia  	7	90	0	11160000	0	0	0	0	0	0	21600019	14.165.76.26	2019-09-28 18:54:36	2019-09-28 19:01:23
playcd1	i§ªm7Ngµy3	ThiÕu L©m vâ t¨ng  	7	90	0	7588543	0	0	0	0	0	0	4400024	27.71.204.75	2019-09-28 18:24:49	2019-09-28 21:14:27
nguyenkhang1114	jhv76647	C¸i Bang TÜnh y  	7	90	0	1206500	0	0	0	0	0	0	200008	113.180.94.176	2019-09-28 20:44:13	2019-09-28 20:53:44
nhuthikhong999	Ji2221	C¸i Bang TÜnh y  	0	90	0	100000	0	0	0	0	0	0	67000084	171.243.251.52	2019-09-28 19:49:16	2019-09-28 19:50:25
kkunghia1	JustpastNo1	ThiÕu L©m vâ t¨ng  	7	90	0	7414229	0	0	0	0	0	0	265941321	14.240.106.101	2019-09-28 18:00:17	2019-09-28 21:06:24
lvducht3	Jx1iJx1	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	2000000	14.161.50.53	2019-09-28 18:18:16	2019-09-28 20:06:10
hyvan66	jx21CuocLenDuong	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	116.108.36.112	2019-09-28 19:43:17	2019-09-28 19:43:45
nuhoangkim1	Jx25LaiChau	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	14.188.82.220	2019-09-28 18:05:56	2019-09-28 21:15:34
nuhoangkim1	Jx299999	Tµ §éc  	7	90	0	0	0	0	0	0	0	0	0	14.188.82.220	2019-09-28 21:16:24	2019-09-28 21:18:04
kesitinhkg5	Jx2AcLone	Vâ §ang ®¹o gia  	7	90	0	0	0	0	0	0	0	0	2000000	27.3.113.39	2019-09-28 19:16:30	2019-09-28 20:26:04
ethangkia181	Jx2AnhBangTia	D­¬ng M«n Cung Kþ  	0	90	0	9528500	0	0	0	0	0	0	2200000	113.23.108.115	2019-09-28 20:12:50	2019-09-28 20:13:16
tieutamhn98	Jx2BackDragon	C¸i Bang ¤ Y  	0	90	0	0	0	0	0	0	0	0	0	42.113.107.4	2019-09-28 18:47:43	2019-09-28 18:49:03
ethangkia182	Jx2BanBangTia	D­¬ng M«n Cung Kþ  	0	90	0	0	0	0	0	0	0	0	0	113.23.108.115	2019-09-28 21:07:41	2019-09-28 21:08:13
ethangkia184	jx2BangChuan	D­¬ng M«n Cung Kþ  	0	90	0	0	0	0	0	0	0	0	0	113.23.108.115	2019-09-28 21:19:14	2019-09-28 21:19:36
ethangkia181	Jx2bangTia	D­¬ng M«n Cung Kþ  	7	90	0	14000	0	0	0	0	0	0	0	113.23.108.115	2019-09-28 20:10:37	2019-09-28 21:10:27
ethangkia182	Jx2BebangTia	D­¬ng M«n Cung Kþ  	7	90	0	0	0	0	0	0	0	0	0	113.23.108.115	2019-09-28 21:04:41	2019-09-28 21:05:03
tranvietzx	Jx2BENZx	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	116.118.52.64	2019-09-28 18:18:29	2019-09-28 18:18:46
tranvietz	Jx2BenzXz	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	600000	116.118.62.41	2019-09-28 18:21:22	2019-09-28 20:40:37
ethangkia182	Jx2BeTeen	D­¬ng M«n Cung Kþ  	0	90	0	0	0	0	0	0	0	0	0	113.23.108.115	2019-09-28 21:06:03	2019-09-28 21:06:27
tieutamhn97	Jx2BlackDaragon9	ThiÕu L©m thiÒn t¨ng  	7	90	0	0	0	0	0	0	0	0	0	42.113.107.4	2019-09-28 18:34:56	2019-09-28 18:35:18
tieutamhn90	Jx2BlackDraGod	C¸i Bang TÜnh y  	7	90	0	0	0	0	0	0	0	0	0	42.113.107.4	2019-09-28 18:15:51	2019-09-28 19:29:56
toolest9	Jx2Bufff	Nga My xuÊt gia  	7	90	0	0	0	0	0	0	0	0	0	117.4.35.215	2019-09-28 18:52:07	2019-09-28 18:52:24
kesitinhkg2	jx2cBq	Vâ §ang tôc gia  	0	90	0	1261000	0	0	0	0	0	0	600000	27.3.113.39	2019-09-28 20:54:45	2019-09-28 20:55:20
kesitinhkg5	jX2clts	C¸i Bang ¤ Y  	7	90	0	5108150	0	0	0	0	0	0	600000	27.3.113.39	2019-09-28 20:36:43	2019-09-28 21:14:41
hyvan66	jx2ConGaCon	§­êng M«n phæ th«ng  	7	90	0	100000	0	0	0	0	0	0	2	116.108.36.112	2019-09-28 18:21:46	2019-09-28 19:05:26
longvanle43	Jx2CµKhÞa	Thóy Yªn Vò Tiªn  	7	90	0	11639544	0	0	0	0	0	0	58903447	14.237.117.240	2019-09-28 18:05:21	2019-09-28 20:02:45
longhuong	Jx2DaiSuHuynhTLT	ThiÕu L©m thiÒn t¨ng  	0	90	0	0	0	0	0	0	0	0	0	58.187.29.227	2019-09-28 21:19:49	2019-09-28 21:19:51
nuhoangkim0	Jx2Dan25LaiChau	Nga My xuÊt gia  	7	90	0	100000	0	0	0	0	0	0	24	14.188.82.220	2019-09-28 18:12:05	2019-09-28 21:02:48
kesitinhkg6	Jx2DGC	D­¬ng M«n Cung Kþ  	7	90	0	0	0	0	0	0	0	0	2000000	27.3.113.39	2019-09-28 19:21:09	2019-09-28 20:16:43
toolest2	Jx2DgcLumiaPT	D­¬ng M«n Cung Kþ  	7	90	0	10878500	0	0	0	0	0	0	2000000	117.4.35.215	2019-09-28 18:06:17	2019-09-28 18:10:50
kesitinhkg4	Jx2DGT	D­¬ng M«n th­¬ng Kþ  	7	90	0	0	0	0	0	0	0	0	2000000	27.3.113.39	2019-09-28 19:13:07	2019-09-28 20:07:54
toolest6	Jx2DgtLumiaPT	D­¬ng M«n th­¬ng Kþ  	7	90	0	15418500	0	0	0	0	0	0	2000000	117.4.35.215	2019-09-28 18:15:50	2019-09-28 18:16:58
ethangkia181	Jx2EmBangTia	D­¬ng M«n Cung Kþ  	7	90	0	100000	0	0	0	0	0	0	0	113.23.108.115	2019-09-28 20:07:28	2019-09-28 20:07:56
tuankien333hn	Jx2GÊuL­uManh	ThiÕu L©m vâ t¨ng  	7	90	0	20844836	0	0	0	0	0	0	5200096	113.176.82.236	2019-09-28 18:00:02	2019-09-28 20:02:14
toolest4	Jx2HdLumiaPT	HiÖp §éc  	7	90	0	1090000	0	0	0	0	0	0	2000000	117.4.35.215	2019-09-28 18:09:31	2019-09-28 18:14:15
hoai75411	jx2hero	D­¬ng M«n Cung Kþ  	7	90	0	19257008	0	0	0	0	0	0	247313967	113.161.179.162	2019-09-28 18:11:47	2019-09-28 21:05:25
kesitinhkg7	Jx2HiepDoc	HiÖp §éc  	7	90	0	0	0	0	0	0	0	0	2400000	27.3.113.39	2019-09-28 19:26:23	2019-09-28 19:30:34
chosoihatam1111	Jx2iiBeoBeo	ThiÕu L©m vâ t¨ng  	7	90	0	25527	0	0	0	0	0	0	67600117	171.243.251.52	2019-09-28 18:11:13	2019-09-28 21:06:09
chosoihatam2	Jx2iiBupi	Nga My xuÊt gia  	7	90	0	600031	0	0	0	0	0	0	73000084	171.243.251.52	2019-09-28 18:19:13	2019-09-28 21:03:11
chosoihtam5	Jx2iiDGC	D­¬ng M«n Cung Kþ  	0	90	0	418500	0	0	0	0	0	0	70400084	171.243.251.52	2019-09-28 18:30:41	2019-09-28 19:45:17
lvducht2	Jx2iJx2	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	115.79.143.190	2019-09-28 18:17:12	2019-09-28 19:20:20
lvducht2	Jx2Jx2	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	115.79.143.190	2019-09-28 18:15:48	2019-09-28 18:33:53
lvducht2	Jx2Jx2Jx2	ThiÕu L©m vâ t¨ng  	7	90	0	18120000	0	0	0	0	0	0	2000000	115.79.143.190	2019-09-28 18:16:24	2019-09-28 19:21:05
ethangkia1989	jx2KuTezz	ThiÕu L©m vâ t¨ng  	7	90	0	2800058	0	0	0	0	0	0	2400018	113.23.108.115	2019-09-28 18:20:07	2019-09-28 21:05:01
longts123ok1	jx2lonEm	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	115.74.200.241	2019-09-28 18:58:31	2019-09-28 18:59:00
toolest	Jx2LumiaPT	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	117.4.35.215	2019-09-28 18:33:02	2019-09-28 18:33:22
lvducht1	Jx2LuongThien	ThiÕu L©m vâ t¨ng  	0	90	0	100000	0	0	0	0	0	0	0	14.161.50.53	2019-09-28 18:13:32	2019-09-28 18:13:56
tuankien333hm	Jx2MeoMuuMeo	Nga My xuÊt gia  	7	90	0	1500000	0	0	0	0	0	0	2000020	113.176.82.236	2019-09-28 18:06:20	2019-09-28 18:12:42
tuankien333hm	Jx2MÌoXinh§Ñp	Nga My tôc gia  	0	90	0	0	0	0	0	0	0	0	0	113.176.82.236	2019-09-28 18:01:06	2019-09-28 18:05:39
chientranlv	Jx2Nmd	Nga My tôc gia  	7	90	0	3106474	0	0	0	0	0	0	2200110	116.110.37.188	2019-09-28 18:06:37	2019-09-28 21:15:58
nmk0396	Jx2Nmk	Nga My xuÊt gia  	7	90	0	14422500	0	0	0	0	0	0	24400014	116.110.37.188	2019-09-28 18:05:12	2019-09-28 21:18:58
toolest3	Jx2NmkLumiaPT	Nga My xuÊt gia  	7	90	0	0	0	0	0	0	0	0	1200023	117.4.35.215	2019-09-28 18:07:37	2019-09-28 18:54:42
toolest3	Jx2NnkBuff	Nga My xuÊt gia  	7	90	0	0	0	0	0	0	0	0	0	117.4.35.215	2019-09-28 18:50:33	2019-09-28 18:50:49
0926502930a	Jx2NoiLaiTinhXua	ThiÕu L©m vâ t¨ng  	7	90	0	6629300	0	0	0	0	0	0	7000039	113.172.49.145	2019-09-28 18:05:16	2019-09-28 20:56:46
kesitinhkg	Jx2OneHit	ThiÕu L©m vâ t¨ng  	7	90	0	91000000	0	0	0	0	0	0	49500021	27.3.113.39	2019-09-28 18:59:06	2019-09-28 19:48:00
realcher3	JX2PTKHA	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	600000	14.185.151.84	2019-09-28 20:12:15	2019-09-28 20:12:37
chientranlv91	Jx2SuSu	Tµ §éc  	7	90	0	12648500	0	0	0	0	0	0	21600039	116.110.37.188	2019-09-28 18:58:10	2019-09-28 19:02:23
kesitinhkg2	Jx2TaDoc	Tµ §éc  	7	90	0	0	0	0	0	0	0	0	1200000	27.3.113.39	2019-09-28 20:03:25	2019-09-28 20:51:59
lethanhduong1993	jx2TaiChuTich	ThiÕu L©m vâ t¨ng  	7	90	0	28797509	0	0	0	0	0	0	1800025	113.180.94.176	2019-09-28 19:58:19	2019-09-28 21:12:17
