line_id	group_id	desc_cn	condition_ids	item_group_id	type	type_val	min_val	max_val	stat_type	desc_vn
603	20756	使用中三件套+11 Num	40087&40082	10298	ITEM_BASE	1005	1	2000000000	SUM	
604	20757	使用中三件套+12 Num	40087&40083	10298	ITEM_BASE	1005	1	2000000000	SUM	
605	20758	使用中三件套+13 Num	40087&40084	10298	ITEM_BASE	1005	1	2000000000	SUM	
606	20759	使用中三件套+14 Num	40087&40085	10298	ITEM_BASE	1005	1	2000000000	SUM	
607	20760	使用中三件套+15 Num	40087&40086	10298	ITEM_BASE	1005	1	2000000000	SUM	
608	20761	战狂头 Num		10286	ITEM_BASE	1005	1	2000000000	SUM	
609	20762	战狂衣 Num		10287	ITEM_BASE	1005	1	2000000000	SUM	
610	20763	战狂裤 Num		10288	ITEM_BASE	1005	1	2000000000	SUM	
611	20764	战狂武器 Num		10289	ITEM_BASE	1005	1	2000000000	SUM	
612	20765	战狂装备+13 Num	40084	10299	ITEM_BASE	1005	1	2000000000	SUM	
613	20766	战狂装备+14 Num	40085	10299	ITEM_BASE	1005	1	2000000000	SUM	
614	20767	战狂装备+15 Num	40086	10299	ITEM_BASE	1005	1	2000000000	SUM	
615	20768	天下无双头 Num		10290	ITEM_BASE	1005	1	2000000000	SUM	
616	20769	天下无双衣 Num		10291	ITEM_BASE	1005	1	2000000000	SUM	
617	20770	天下无双裤 Num		10292	ITEM_BASE	1005	1	2000000000	SUM	
618	20771	1级韵灵	40087	10300	ITEM_BASE	1009	26402	26402	COUNT	H-裂岩-Lv1
619	20772	2级韵灵	40087	10300	ITEM_BASE	1009	71703	71703	COUNT	H-裂岩-Lv2
620	20773	3级韵灵	40087	10300	ITEM_BASE	1009	71705	71705	COUNT	H-裂岩-Lv3
621	20771	1级韵灵	40087	10300	ITEM_BASE	1009	26402	26402	COUNT	C-裂岩-Lv1
622	20772	2级韵灵	40087	10300	ITEM_BASE	1009	71703	71703	COUNT	C-裂岩-Lv2
623	20773	3级韵灵	40087	10300	ITEM_BASE	1009	71705	71705	COUNT	C-裂岩-Lv3
624	20771	1级韵灵	40087	10300	ITEM_BASE	1009	26402	26402	COUNT	T-裂岩-Lv1
625	20772	2级韵灵	40087	10300	ITEM_BASE	1009	71703	71703	COUNT	T-裂岩-Lv2
626	20773	3级韵灵	40087	10300	ITEM_BASE	1009	71705	71705	COUNT	T-裂岩-Lv3
627	20771	1级韵灵	40087	10300	ITEM_BASE	1009	26702	26702	COUNT	H-破空-Lv1
628	20772	2级韵灵	40087	10300	ITEM_BASE	1009	71903	71903	COUNT	H-破空-Lv2
629	20773	3级韵灵	40087	10300	ITEM_BASE	1009	71905	71905	COUNT	H-破空-Lv3
630	20771	1级韵灵	40087	10300	ITEM_BASE	1009	26702	26702	COUNT	C-破空-Lv1
631	20772	2级韵灵	40087	10300	ITEM_BASE	1009	71903	71903	COUNT	C-破空-Lv2
632	20773	3级韵灵	40087	10300	ITEM_BASE	1009	71905	71905	COUNT	C-破空-Lv3
633	20771	1级韵灵	40087	10300	ITEM_BASE	1009	26702	26702	COUNT	T-破空-Lv1
634	20772	2级韵灵	40087	10300	ITEM_BASE	1009	71903	71903	COUNT	T-破空-Lv2
635	20773	3级韵灵	40087	10300	ITEM_BASE	1009	71905	71905	COUNT	T-破空-Lv3
636	20771	1级韵灵	40087	10300	ITEM_BASE	1009	26302	26302	COUNT	H-醉剑-Lv1
637	20772	2级韵灵	40087	10300	ITEM_BASE	1009	72103	72103	COUNT	H-醉剑-Lv2
638	20773	3级韵灵	40087	10300	ITEM_BASE	1009	72105	72105	COUNT	H-醉剑-Lv3
639	20771	1级韵灵	40087	10300	ITEM_BASE	1009	26302	26302	COUNT	C-醉剑-Lv1
640	20772	2级韵灵	40087	10300	ITEM_BASE	1009	72103	72103	COUNT	C-醉剑-Lv2
641	20773	3级韵灵	40087	10300	ITEM_BASE	1009	72105	72105	COUNT	C-醉剑-Lv3
642	20771	1级韵灵	40087	10300	ITEM_BASE	1009	26302	26302	COUNT	T-醉剑-Lv1
643	20772	2级韵灵	40087	10300	ITEM_BASE	1009	72103	72103	COUNT	T-醉剑-Lv2
644	20773	3级韵灵	40087	10300	ITEM_BASE	1009	72105	72105	COUNT	T-醉剑-Lv3
645	20771	1级韵灵	40087	10300	ITEM_BASE	1009	26502	26502	COUNT	H-疾风-Lv1
646	20772	2级韵灵	40087	10300	ITEM_BASE	1009	72303	72303	COUNT	H-疾风-Lv2
647	20773	3级韵灵	40087	10300	ITEM_BASE	1009	72305	72305	COUNT	H-疾风-Lv3
648	20771	1级韵灵	40087	10300	ITEM_BASE	1009	26502	26502	COUNT	C-疾风-Lv1
649	20772	2级韵灵	40087	10300	ITEM_BASE	1009	72303	72303	COUNT	C-疾风-Lv2
650	20773	3级韵灵	40087	10300	ITEM_BASE	1009	72305	72305	COUNT	C-疾风-Lv3
651	20771	1级韵灵	40087	10300	ITEM_BASE	1009	26502	26502	COUNT	T-疾风-Lv1
652	20772	2级韵灵	40087	10300	ITEM_BASE	1009	72303	72303	COUNT	T-疾风-Lv2
653	20773	3级韵灵	40087	10300	ITEM_BASE	1009	72305	72305	COUNT	T-疾风-Lv3
654	20771	1级韵灵	40087	10300	ITEM_BASE	1009	26602	26602	COUNT	H-迅舞-Lv1
655	20772	2级韵灵	40087	10300	ITEM_BASE	1009	72503	72503	COUNT	H-迅舞-Lv2
656	20773	3级韵灵	40087	10300	ITEM_BASE	1009	72505	72505	COUNT	H-迅舞-Lv3
657	20771	1级韵灵	40087	10300	ITEM_BASE	1009	26602	26602	COUNT	C-迅舞-Lv1
658	20772	2级韵灵	40087	10300	ITEM_BASE	1009	72503	72503	COUNT	C-迅舞-Lv2
659	20773	3级韵灵	40087	10300	ITEM_BASE	1009	72505	72505	COUNT	C-迅舞-Lv3
660	20771	1级韵灵	40087	10300	ITEM_BASE	1009	26602	26602	COUNT	T-迅舞-Lv1
661	20772	2级韵灵	40087	10300	ITEM_BASE	1009	72503	72503	COUNT	T-迅舞-Lv2
662	20773	3级韵灵	40087	10300	ITEM_BASE	1009	72505	72505	COUNT	T-迅舞-Lv3
663	20771	1级韵灵	40087	10300	ITEM_BASE	1009	57601	57601	COUNT	C-怒吟-Lv1
664	20772	2级韵灵	40087	10300	ITEM_BASE	1009	57602	57602	COUNT	C-怒吟-Lv2
665	20773	3级韵灵	40087	10300	ITEM_BASE	1009	57603	57603	COUNT	C-怒吟-Lv3
666	20771	1级韵灵	40087	10300	ITEM_BASE	1009	27701	27701	COUNT	T-无量-Lv1
667	20772	2级韵灵	40087	10300	ITEM_BASE	1009	27702	27702	COUNT	T-无量-Lv2
668	20773	3级韵灵	40087	10300	ITEM_BASE	1009	27703	27703	COUNT	T-无量-Lv3
669	20771	1级韵灵	40087	10300	ITEM_BASE	1009	57401	57401	COUNT	H-鹰袭-Lv1
670	20772	2级韵灵	40087	10300	ITEM_BASE	1009	1303103	1303103	COUNT	H-鹰袭-Lv2
671	20773	3级韵灵	40087	10300	ITEM_BASE	1009	1303105	1303105	COUNT	H-鹰袭-Lv3
672	20771	1级韵灵	40087	10300	ITEM_BASE	1009	68201	68201	COUNT	C-穿云-Lv1
673	20772	2级韵灵	40087	10300	ITEM_BASE	1009	68301	68301	COUNT	C-穿云-Lv2
674	20773	3级韵灵	40087	10300	ITEM_BASE	1009	68401	68401	COUNT	C-穿云-Lv3
675	20771	1级韵灵	40087	10300	ITEM_BASE	1009	68801	68801	COUNT	H-狼啸-Lv1
676	20772	2级韵灵	40087	10300	ITEM_BASE	1009	68901	68901	COUNT	H-狼啸-Lv2
677	20773	3级韵灵	40087	10300	ITEM_BASE	1009	69001	69001	COUNT	H-狼啸-Lv3
678	20771	1级韵灵	40087	10300	ITEM_BASE	1009	27801	27801	COUNT	T-目冥-Lv1
679	20772	2级韵灵	40087	10300	ITEM_BASE	1009	27802	27802	COUNT	T-目冥-Lv2
680	20773	3级韵灵	40087	10300	ITEM_BASE	1009	27803	27803	COUNT	T-目冥-Lv3
681	20771	1级韵灵	40087	10300	ITEM_BASE	1009	71201	71201	COUNT	H-灵心-Lv1
682	20772	2级韵灵	40087	10300	ITEM_BASE	1009	28903	28903	COUNT	H-灵心-Lv2
683	20773	3级韵灵	40087	10300	ITEM_BASE	1009	28906	28906	COUNT	H-灵心-Lv3
684	20771	1级韵灵	40087	10300	ITEM_BASE	1009	68501	68501	COUNT	C-落日-Lv1
685	20772	2级韵灵	40087	10300	ITEM_BASE	1009	68601	68601	COUNT	C-落日-Lv2
686	20773	3级韵灵	40087	10300	ITEM_BASE	1009	68701	68701	COUNT	C-落日-Lv3
687	20771	1级韵灵	40087	10300	ITEM_BASE	1009	69101	69101	COUNT	T-止战-Lv1
688	20772	2级韵灵	40087	10300	ITEM_BASE	1009	69201	69201	COUNT	T-止战-Lv2
689	20773	3级韵灵	40087	10300	ITEM_BASE	1009	69301	69301	COUNT	T-止战-Lv3
690	20771	1级韵灵	40087	10300	ITEM_BASE	1009	69402	69402	COUNT	H-神力-Lv1
691	20772	2级韵灵	40087	10300	ITEM_BASE	1009	69504	69504	COUNT	H-神力-Lv2
692	20773	3级韵灵	40087	10300	ITEM_BASE	1009	69406	69406	COUNT	H-神力-Lv3
693	20771	1级韵灵	40087	10300	ITEM_BASE	1009	69402	69402	COUNT	C-神力-Lv1
694	20772	2级韵灵	40087	10300	ITEM_BASE	1009	69504	69504	COUNT	C-神力-Lv2
695	20773	3级韵灵	40087	10300	ITEM_BASE	1009	69406	69406	COUNT	C-神力-Lv3
696	20771	1级韵灵	40087	10300	ITEM_BASE	1009	69402	69402	COUNT	T-神力-Lv1
697	20772	2级韵灵	40087	10300	ITEM_BASE	1009	69504	69504	COUNT	T-神力-Lv2
698	20773	3级韵灵	40087	10300	ITEM_BASE	1009	69406	69406	COUNT	T-神力-Lv3
699	20771	1级韵灵	40087	10300	ITEM_BASE	1009	69602	69602	COUNT	H-凝神-Lv1
700	20772	2级韵灵	40087	10300	ITEM_BASE	1009	69704	69704	COUNT	H-凝神-Lv2
701	20773	3级韵灵	40087	10300	ITEM_BASE	1009	69606	69606	COUNT	H-凝神-Lv3
702	20771	1级韵灵	40087	10300	ITEM_BASE	1009	69602	69602	COUNT	C-凝神-Lv1
703	20772	2级韵灵	40087	10300	ITEM_BASE	1009	69704	69704	COUNT	C-凝神-Lv2
704	20773	3级韵灵	40087	10300	ITEM_BASE	1009	69606	69606	COUNT	C-凝神-Lv3
705	20771	1级韵灵	40087	10300	ITEM_BASE	1009	69602	69602	COUNT	T-凝神-Lv1
706	20772	2级韵灵	40087	10300	ITEM_BASE	1009	69704	69704	COUNT	T-凝神-Lv2
707	20773	3级韵灵	40087	10300	ITEM_BASE	1009	69606	69606	COUNT	T-凝神-Lv3
708	20771	1级韵灵	40087	10300	ITEM_BASE	1009	69802	69802	COUNT	H-无间-Lv1
709	20772	2级韵灵	40087	10300	ITEM_BASE	1009	69904	69904	COUNT	H-无间-Lv2
710	20773	3级韵灵	40087	10300	ITEM_BASE	1009	69806	69806	COUNT	H-无间-Lv3
711	20771	1级韵灵	40087	10300	ITEM_BASE	1009	69802	69802	COUNT	C-无间-Lv1
712	20772	2级韵灵	40087	10300	ITEM_BASE	1009	69904	69904	COUNT	C-无间-Lv2
713	20773	3级韵灵	40087	10300	ITEM_BASE	1009	69806	69806	COUNT	C-无间-Lv3
714	20771	1级韵灵	40087	10300	ITEM_BASE	1009	69802	69802	COUNT	T-无间-Lv1
715	20772	2级韵灵	40087	10300	ITEM_BASE	1009	69904	69904	COUNT	T-无间-Lv2
716	20773	3级韵灵	40087	10300	ITEM_BASE	1009	69806	69806	COUNT	T-无间-Lv3
717	20771	1级韵灵	40087	10300	ITEM_BASE	1009	70002	70002	COUNT	H-无极-Lv1
718	20772	2级韵灵	40087	10300	ITEM_BASE	1009	70104	70104	COUNT	H-无极-Lv2
719	20773	3级韵灵	40087	10300	ITEM_BASE	1009	70006	70006	COUNT	H-无极-Lv3
720	20771	1级韵灵	40087	10300	ITEM_BASE	1009	70002	70002	COUNT	C-无极-Lv1
721	20772	2级韵灵	40087	10300	ITEM_BASE	1009	70104	70104	COUNT	C-无极-Lv2
722	20773	3级韵灵	40087	10300	ITEM_BASE	1009	70006	70006	COUNT	C-无极-Lv3
723	20771	1级韵灵	40087	10300	ITEM_BASE	1009	70002	70002	COUNT	T-无极-Lv1
724	20772	2级韵灵	40087	10300	ITEM_BASE	1009	70104	70104	COUNT	T-无极-Lv2
725	20773	3级韵灵	40087	10300	ITEM_BASE	1009	70006	70006	COUNT	T-无极-Lv3
726	20771	1级韵灵	40087	10300	ITEM_BASE	1009	70202	70202	COUNT	H-狂韧-Lv1
727	20772	2级韵灵	40087	10300	ITEM_BASE	1009	70304	70304	COUNT	H-狂韧-Lv2
728	20773	3级韵灵	40087	10300	ITEM_BASE	1009	70206	70206	COUNT	H-狂韧-Lv3
729	20771	1级韵灵	40087	10300	ITEM_BASE	1009	70202	70202	COUNT	C-狂韧-Lv1
730	20772	2级韵灵	40087	10300	ITEM_BASE	1009	70304	70304	COUNT	C-狂韧-Lv2
731	20773	3级韵灵	40087	10300	ITEM_BASE	1009	70206	70206	COUNT	C-狂韧-Lv3
732	20771	1级韵灵	40087	10300	ITEM_BASE	1009	70202	70202	COUNT	T-狂韧-Lv1
733	20772	2级韵灵	40087	10300	ITEM_BASE	1009	70304	70304	COUNT	T-狂韧-Lv2
734	20773	3级韵灵	40087	10300	ITEM_BASE	1009	70206	70206	COUNT	T-狂韧-Lv3
735	20771	1级韵灵	40087	10300	ITEM_BASE	1009	70402	70402	COUNT	H-凌锐-Lv1
736	20772	2级韵灵	40087	10300	ITEM_BASE	1009	70504	70504	COUNT	H-凌锐-Lv2
737	20773	3级韵灵	40087	10300	ITEM_BASE	1009	70406	70406	COUNT	H-凌锐-Lv3
738	20771	1级韵灵	40087	10300	ITEM_BASE	1009	70402	70402	COUNT	C-凌锐-Lv1
739	20772	2级韵灵	40087	10300	ITEM_BASE	1009	70504	70504	COUNT	C-凌锐-Lv2
740	20773	3级韵灵	40087	10300	ITEM_BASE	1009	70406	70406	COUNT	C-凌锐-Lv3
741	20771	1级韵灵	40087	10300	ITEM_BASE	1009	70402	70402	COUNT	T-凌锐-Lv1
742	20772	2级韵灵	40087	10300	ITEM_BASE	1009	70504	70504	COUNT	T-凌锐-Lv2
743	20773	3级韵灵	40087	10300	ITEM_BASE	1009	70406	70406	COUNT	T-凌锐-Lv3
744	20771	1级韵灵	40087	10300	ITEM_BASE	1009	70602	70602	COUNT	H-灵猿-Lv1
745	20772	2级韵灵	40087	10300	ITEM_BASE	1009	70704	70704	COUNT	H-灵猿-Lv2
746	20773	3级韵灵	40087	10300	ITEM_BASE	1009	70606	70606	COUNT	H-灵猿-Lv3
747	20771	1级韵灵	40087	10300	ITEM_BASE	1009	70602	70602	COUNT	C-灵猿-Lv1
748	20772	2级韵灵	40087	10300	ITEM_BASE	1009	70704	70704	COUNT	C-灵猿-Lv2
749	20773	3级韵灵	40087	10300	ITEM_BASE	1009	70606	70606	COUNT	C-灵猿-Lv3
750	20771	1级韵灵	40087	10300	ITEM_BASE	1009	70602	70602	COUNT	T-灵猿-Lv1
751	20772	2级韵灵	40087	10300	ITEM_BASE	1009	70704	70704	COUNT	T-灵猿-Lv2
752	20773	3级韵灵	40087	10300	ITEM_BASE	1009	70606	70606	COUNT	T-灵猿-Lv3
753	20771	1级韵灵	40087	10300	ITEM_BASE	1009	70802	70802	COUNT	H-海韵-Lv1
754	20772	2级韵灵	40087	10300	ITEM_BASE	1009	70904	70904	COUNT	H-海韵-Lv2
755	20773	3级韵灵	40087	10300	ITEM_BASE	1009	70806	70806	COUNT	H-海韵-Lv3
756	20771	1级韵灵	40087	10300	ITEM_BASE	1009	70802	70802	COUNT	C-海韵-Lv1
757	20772	2级韵灵	40087	10300	ITEM_BASE	1009	70904	70904	COUNT	C-海韵-Lv2
758	20773	3级韵灵	40087	10300	ITEM_BASE	1009	70806	70806	COUNT	C-海韵-Lv3
759	20771	1级韵灵	40087	10300	ITEM_BASE	1009	70802	70802	COUNT	T-海韵-Lv1
760	20772	2级韵灵	40087	10300	ITEM_BASE	1009	70904	70904	COUNT	T-海韵-Lv2
761	20773	3级韵灵	40087	10300	ITEM_BASE	1009	70806	70806	COUNT	T-海韵-Lv3
762	20771	1级韵灵	40087	10300	ITEM_BASE	1009	71002	71002	COUNT	H-海心-Lv1
763	20772	2级韵灵	40087	10300	ITEM_BASE	1009	71104	71104	COUNT	H-海心-Lv2
764	20773	3级韵灵	40087	10300	ITEM_BASE	1009	71006	71006	COUNT	H-海心-Lv3
765	20771	1级韵灵	40087	10300	ITEM_BASE	1009	71002	71002	COUNT	C-海心-Lv1
766	20772	2级韵灵	40087	10300	ITEM_BASE	1009	71104	71104	COUNT	C-海心-Lv2
767	20773	3级韵灵	40087	10300	ITEM_BASE	1009	71006	71006	COUNT	C-海心-Lv3
768	20771	1级韵灵	40087	10300	ITEM_BASE	1009	71002	71002	COUNT	T-海心-Lv1
769	20772	2级韵灵	40087	10300	ITEM_BASE	1009	71104	71104	COUNT	T-海心-Lv2
770	20773	3级韵灵	40087	10300	ITEM_BASE	1009	71006	71006	COUNT	T-海心-Lv3
771	20774	小定魂数目所有装备	40162	10204	ITEM_BASE	1005	1	2000000000	SUM	
772	20775	小定魂数目武器	40162	10199	ITEM_BASE	1005	1	2000000000	SUM	
773	20776	小定魂数目头衣裤	40162	10297	ITEM_BASE	1005	1	2000000000	SUM	
774	20777	小定魂数目挂衣三件套	40162	10298	ITEM_BASE	1005	1	2000000000	SUM	
775	20778	大定魂数目所有装备	40163	10204	ITEM_BASE	1005	1	2000000000	SUM	
776	20779	大定魂数目武器	40163	10199	ITEM_BASE	1005	1	2000000000	SUM	
777	20780	大定魂数目头衣裤	40163	10297	ITEM_BASE	1005	1	2000000000	SUM	
778	20781	大定魂数目挂衣三件套	40163	10298	ITEM_BASE	1005	1	2000000000	SUM	
779	20782	小定魂战狂装备数目	40162	10299	ITEM_BASE	1005	1	2000000000	SUM	
780	20783	大定魂战狂装备数目	40163	10299	ITEM_BASE	1005	1	2000000000	SUM	
781	20784	小定魂五行挂衣3件套数目	40162	10301	ITEM_BASE	1005	1	2000000000	SUM	
782	20785	大定魂五行挂衣3件套数目	40163	10301	ITEM_BASE	1005	1	2000000000	SUM	
783	20786	雷虎勇士头		10302	ITEM_BASE	1005	1	2000000000	SUM	
784	20787	雷虎勇士衣		10303	ITEM_BASE	1005	1	2000000000	SUM	
785	20788	雷虎勇士裤		10304	ITEM_BASE	1005	1	2000000000	SUM	
786	20789	雷虎勇士号旗		10305	ITEM_BASE	1005	1	2000000000	SUM	
787	20790	雷虎勇士号符		10306	ITEM_BASE	1005	1	2000000000	SUM	
788	20791	雷虎将军头		10307	ITEM_BASE	1005	1	2000000000	SUM	
789	20792	雷虎将军衣		10308	ITEM_BASE	1005	1	2000000000	SUM	
790	20793	雷虎将军裤		10309	ITEM_BASE	1005	1	2000000000	SUM	
791	20794	雷虎将军令牌		10310	ITEM_BASE	1005	1	2000000000	SUM	
792	20795	雷虎将军令旗		10311	ITEM_BASE	1005	1	2000000000	SUM	
793	20796	雷虎将军令符		10312	ITEM_BASE	1005	1	2000000000	SUM	
794	20797	雷虎元帅头		10313	ITEM_BASE	1005	1	2000000000	SUM	
795	20798	雷虎元帅衣		10314	ITEM_BASE	1005	1	2000000000	SUM	
796	20799	雷虎元帅裤		10315	ITEM_BASE	1005	1	2000000000	SUM	
797	20800	雷虎元帅号符		10316	ITEM_BASE	1005	1	2000000000	SUM	
798	20801	雷虎元帅虎符		10317	ITEM_BASE	1005	1	2000000000	SUM	
799	20802	雷虎元帅令旗		10318	ITEM_BASE	1005	1	2000000000	SUM	
800	20803	雷虎元帅号旗		10319	ITEM_BASE	1005	1	2000000000	SUM	
801	20804	使用中_雷虎勇士头	40087	10302	ITEM_BASE	1005	1	2000000000	SUM	
802	20805	使用中_雷虎勇士衣	40087	10303	ITEM_BASE	1005	1	2000000000	SUM	
803	20806	使用中_雷虎勇士裤	40087	10304	ITEM_BASE	1005	1	2000000000	SUM	
804	20807	使用中_雷虎勇士号旗	40087	10305	ITEM_BASE	1005	1	2000000000	SUM	
805	20808	使用中_雷虎勇士号符	40087	10306	ITEM_BASE	1005	1	2000000000	SUM	
806	20809	使用中_雷虎将军头	40087	10307	ITEM_BASE	1005	1	2000000000	SUM	
807	20810	使用中_雷虎将军衣	40087	10308	ITEM_BASE	1005	1	2000000000	SUM	
808	20811	使用中_雷虎将军裤	40087	10309	ITEM_BASE	1005	1	2000000000	SUM	
809	20812	使用中_雷虎将军令牌	40087	10310	ITEM_BASE	1005	1	2000000000	SUM	
810	20813	使用中_雷虎将军令旗	40087	10311	ITEM_BASE	1005	1	2000000000	SUM	
811	20814	使用中_雷虎将军令符	40087	10312	ITEM_BASE	1005	1	2000000000	SUM	
812	20815	使用中_雷虎元帅头	40087	10313	ITEM_BASE	1005	1	2000000000	SUM	
813	20816	使用中_雷虎元帅衣	40087	10314	ITEM_BASE	1005	1	2000000000	SUM	
814	20817	使用中_雷虎元帅裤	40087	10315	ITEM_BASE	1005	1	2000000000	SUM	
815	20818	使用中_雷虎元帅号符	40087	10316	ITEM_BASE	1005	1	2000000000	SUM	
816	20819	使用中_雷虎元帅虎符	40087	10317	ITEM_BASE	1005	1	2000000000	SUM	
817	20820	使用中_雷虎元帅令旗	40087	10318	ITEM_BASE	1005	1	2000000000	SUM	
818	20821	使用中_雷虎元帅号旗	40087	10319	ITEM_BASE	1005	1	2000000000	SUM	
819	20822	游侠徽章		10320	ITEM_BASE	1005	1	2000000000	SUM	
820	20823	铁血徽章		10321	ITEM_BASE	1005	1	2000000000	SUM	
821	20824	云游徽章		10322	ITEM_BASE	1005	1	2000000000	SUM	
822	20825	游侠挂衣		10323	ITEM_BASE	1005	1	2000000000	SUM	
823	20826	铁血挂衣		10324	ITEM_BASE	1005	1	2000000000	SUM	
824	20827	云游挂衣		10325	ITEM_BASE	1005	1	2000000000	SUM	
825	20828	游侠长靴		10326	ITEM_BASE	1005	1	2000000000	SUM	
826	20829	铁血战靴		10327	ITEM_BASE	1005	1	2000000000	SUM	
827	20830	云游道靴		10328	ITEM_BASE	1005	1	2000000000	SUM	
828	20831	使用中_游侠徽章	40087	10320	ITEM_BASE	1005	1	2000000000	SUM	
829	20832	使用中_铁血徽章	40087	10321	ITEM_BASE	1005	1	2000000000	SUM	
830	20833	使用中_云游徽章	40087	10322	ITEM_BASE	1005	1	2000000000	SUM	
831	20834	使用中_游侠挂衣	40087	10323	ITEM_BASE	1005	1	2000000000	SUM	
832	20835	使用中_铁血挂衣	40087	10324	ITEM_BASE	1005	1	2000000000	SUM	
833	20836	使用中_云游挂衣	40087	10325	ITEM_BASE	1005	1	2000000000	SUM	
834	20837	使用中_游侠长靴	40087	10326	ITEM_BASE	1005	1	2000000000	SUM	
835	20838	使用中_铁血战靴	40087	10327	ITEM_BASE	1005	1	2000000000	SUM	
836	20839	使用中_云游道靴	40087	10328	ITEM_BASE	1005	1	2000000000	SUM	
837	20840	LV11_游侠徽章	40136	10320	ITEM_BASE	1005	1	2000000000	SUM	
838	20841	LV11_铁血徽章	40136	10321	ITEM_BASE	1005	1	2000000000	SUM	
839	20842	LV11_云游徽章	40136	10322	ITEM_BASE	1005	1	2000000000	SUM	
840	20843	LV11_游侠挂衣	40136	10323	ITEM_BASE	1005	1	2000000000	SUM	
841	20844	LV11_铁血挂衣	40136	10324	ITEM_BASE	1005	1	2000000000	SUM	
842	20845	LV11_云游挂衣	40136	10325	ITEM_BASE	1005	1	2000000000	SUM	
843	20846	LV11_游侠长靴	40136	10326	ITEM_BASE	1005	1	2000000000	SUM	
844	20847	LV11_铁血战靴	40136	10327	ITEM_BASE	1005	1	2000000000	SUM	
845	20848	LV11_云游道靴	40136	10328	ITEM_BASE	1005	1	2000000000	SUM	
846	20849	雷虎精魄		10329	ITEM_BASE	1005	1	2000000000	SUM	
847	20850	帮派令牌		10330	ITEM_BASE	1005	1	2000000000	SUM	
848	20851	灵徒头+7及以下数量	40164	10331	ITEM_BASE	1005	1	2000000000	SUM	
849	20852	灵徒衣+7及以下数量	40164	10332	ITEM_BASE	1005	1	2000000000	SUM	
850	20853	灵徒裤+7及以下数量	40164	10333	ITEM_BASE	1005	1	2000000000	SUM	
851	20854	灵徒武器+7及以下数量	40164	10334	ITEM_BASE	1005	1	2000000000	SUM	
852	20855	灵徒头+8至+10数量	40165	10331	ITEM_BASE	1005	1	2000000000	SUM	
853	20856	灵徒衣+8至+10数量	40165	10332	ITEM_BASE	1005	1	2000000000	SUM	
854	20857	灵徒裤+8至+10数量	40165	10333	ITEM_BASE	1005	1	2000000000	SUM	
855	20858	灵徒武器+8至+10数量	40165	10334	ITEM_BASE	1005	1	2000000000	SUM	
856	20859	灵徒头+11至+15数量	40166	10331	ITEM_BASE	1005	1	2000000000	SUM	
857	20860	灵徒衣+11至+15数量	40166	10332	ITEM_BASE	1005	1	2000000000	SUM	
858	20861	灵徒裤+11至+15数量	40166	10333	ITEM_BASE	1005	1	2000000000	SUM	
859	20862	灵徒武器+11至+15数量	40166	10334	ITEM_BASE	1005	1	2000000000	SUM	
860	20863	灵徒戒指数量		10335	ITEM_BASE	1005	1	2000000000	SUM	
861	20864	灵徒头装备中	40087	10331	ITEM_BASE	1005	1	2000000000	SUM	
862	20865	灵徒衣装备中	40087	10332	ITEM_BASE	1005	1	2000000000	SUM	
863	20866	灵徒裤装备中	40087	10333	ITEM_BASE	1005	1	2000000000	SUM	
864	20867	灵徒武器装备中	40087	10334	ITEM_BASE	1005	1	2000000000	SUM	
865	20868	灵徒戒指装备中	40087	10335	ITEM_BASE	1005	1	2000000000	SUM	
866	20869	1级血滴石数量		10336	ITEM_BASE	1005	1	2000000000	SUM	
867	20870	2级血滴石数量		10337	ITEM_BASE	1005	1	2000000000	SUM	
868	20871	3级血滴石数量		10338	ITEM_BASE	1005	1	2000000000	SUM	
869	20872	4级血滴石数量		10339	ITEM_BASE	1005	1	2000000000	SUM	
870	20873	5级血滴石数量		10340	ITEM_BASE	1005	1	2000000000	SUM	
871	20874	6级血滴石数量		10341	ITEM_BASE	1005	1	2000000000	SUM	
872	20875	1级月白石数量		10342	ITEM_BASE	1005	1	2000000000	SUM	
873	20876	2级月白石数量		10343	ITEM_BASE	1005	1	2000000000	SUM	
874	20877	3级月白石数量		10344	ITEM_BASE	1005	1	2000000000	SUM	
875	20878	4级月白石数量		10345	ITEM_BASE	1005	1	2000000000	SUM	
876	20879	5级月白石数量		10346	ITEM_BASE	1005	1	2000000000	SUM	
877	20880	6级月白石数量		10347	ITEM_BASE	1005	1	2000000000	SUM	
878	20881	1级琥珀石数量		10348	ITEM_BASE	1005	1	2000000000	SUM	
879	20882	2级琥珀石数量		10349	ITEM_BASE	1005	1	2000000000	SUM	
880	20883	3级琥珀石数量		10350	ITEM_BASE	1005	1	2000000000	SUM	
881	20884	4级琥珀石数量		10351	ITEM_BASE	1005	1	2000000000	SUM	
882	20885	5级琥珀石数量		10352	ITEM_BASE	1005	1	2000000000	SUM	
883	20886	6级琥珀石数量		10353	ITEM_BASE	1005	1	2000000000	SUM	
884	20887	1级黑曜石数量		10354	ITEM_BASE	1005	1	2000000000	SUM	
885	20888	2级黑曜石数量		10355	ITEM_BASE	1005	1	2000000000	SUM	
886	20889	3级黑曜石数量		10356	ITEM_BASE	1005	1	2000000000	SUM	
887	20890	4级黑曜石数量		10357	ITEM_BASE	1005	1	2000000000	SUM	
888	20891	5级黑曜石数量		10358	ITEM_BASE	1005	1	2000000000	SUM	
889	20892	6级黑曜石数量		10359	ITEM_BASE	1005	1	2000000000	SUM	
