Account	Name	Route	TransLife	Level	IBCost	Money	A	B	C	D	E	F	Exp	Last_IP	CreateDate	LastLoginDate
thongthu	JingJJJ	D­¬ng M«n Cung Kþ  	7	99	0	998500	0	0	0	0	0	0	0	171.247.199.10	2019-09-16 21:09:32	2019-09-17 10:49:29
volam120210	JustPartNo1	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	115.78.125.24	2019-09-17 18:54:54	2019-09-17 18:56:45
acccs2011	Jx2333	Nga My xuÊt gia  	7	99	0	31418509	0	0	0	0	0	0	0	115.78.114.61	2019-09-16 19:19:21	2019-09-17 21:21:28
minhduc1	Jx2AnhBaHungxx	ThiÕu L©m vâ t¨ng  	7	99	0	2299404	0	0	0	0	0	0	47496495	115.75.37.163	2019-09-17 11:03:18	2019-09-17 19:04:09
ethangkia181	Jx2bangTia	D­¬ng M«n Cung Kþ  	7	99	0	2000000	0	0	0	0	0	0	135000016	113.23.108.115	2019-09-16 21:21:17	2019-09-17 18:40:57
ethangkia182	Jx2BeBuff	Nga My xuÊt gia  	7	99	0	26715500	0	0	0	0	0	0	332677153	113.23.108.115	2019-09-16 22:57:20	2019-09-17 19:00:26
hiphop75qwe	Jx2BeChao	Nga My xuÊt gia  	7	99	0	32967700	0	0	0	0	0	0	157203255	1.55.234.170	2019-09-16 16:41:23	2019-09-17 18:58:55
chosoihatam	Jx2Beo	ThiÕu L©m vâ t¨ng  	7	99	0	16995500	0	0	0	0	0	0	0	27.69.210.146	2019-09-17 18:26:43	2019-09-17 19:05:15
ethangkia182	Jx2BeSuSu	Nga My xuÊt gia  	7	99	0	38927001	0	0	0	0	0	0	203500343	113.23.108.115	2019-09-17 18:45:51	2019-09-17 21:21:59
donglatao18	Jx2Bogia	ThiÕu L©m vâ t¨ng  	7	99	0	11770000	0	0	0	0	0	0	21	113.161.186.38	2019-09-17 17:35:08	2019-09-17 21:21:56
kilthem	Jx2B¨ngB¨ng	Nga My xuÊt gia  	7	99	0	38257300	0	0	0	0	0	0	24627851	27.66.81.198	2019-09-16 18:29:27	2019-09-17 22:30:22
thanhnambk123	Jx2BµnCh©nLöa	ThiÕu L©m vâ t¨ng  	7	99	0	24366911	0	0	0	0	0	0	13	116.108.222.237	2019-09-17 14:47:24	2019-09-17 18:09:24
buihoangphat11	Jx2Cbb	C¸i Bang ¤ Y  	7	99	0	40760000	0	0	0	0	0	0	0	118.69.157.214	2019-09-17 19:54:36	2019-09-17 20:04:03
datkt123	Jx2DatNho	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	14.185.229.228	2019-09-16 20:05:43	2019-09-16 20:08:38
cozisaivptd	jx2dgccc	D­¬ng M«n Cung Kþ  	7	99	0	22400000	0	0	0	0	0	0	1100825	117.6.124.204	2019-09-17 20:06:25	2019-09-17 20:07:44
ethangkia181	Jx2EmbangTia	D­¬ng M«n Cung Kþ  	7	99	0	35148738	0	0	0	0	0	0	535286863	113.23.108.115	2019-09-16 22:32:29	2019-09-17 20:33:29
lacniemtin091	Jx2GauNhoiBong2x	ThiÕu L©m vâ t¨ng  	7	99	0	39415000	0	0	0	0	0	0	4800135	116.100.155.235	2019-09-17 13:39:41	2019-09-17 20:23:51
lacniemtin092	Jx2GauNhoiBongx1	Nga My xuÊt gia  	7	99	0	31658000	0	0	0	0	0	0	3000001	116.100.155.235	2019-09-17 14:11:00	2019-09-17 20:24:30
minhminh111	Jx2Gµvl	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	42.114.30.160	2019-09-17 12:27:18	2019-09-17 13:38:56
acccs2011vn	Jx2Heniken	ThiÕu L©m vâ t¨ng  	7	99	0	32784185	0	0	0	0	0	0	20000016	115.78.114.61	2019-09-16 18:51:49	2019-09-17 21:15:16
voicon	jx2iiiMaBu	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	171.252.119.191	2019-09-17 11:39:27	2019-09-17 19:03:24
trantrinam	Jx2iiNamChñTÞch	ThiÕu L©m vâ t¨ng  	7	99	0	900000	0	0	0	0	0	0	20000000	113.173.4.234	2019-09-16 19:35:00	2019-09-16 19:39:35
hiphop75	Jx2IuBeChao	D­¬ng M«n Cung Kþ  	7	99	0	26619148	0	0	0	0	0	0	440014873	1.55.234.170	2019-09-16 16:40:58	2019-09-17 18:51:14
zaqwerty4	Jx2JusTinLam	V« m«n ph¸i  	0	75	0	19840000	0	0	0	0	0	0	37574429	113.23.24.182	2019-09-17 17:39:52	2019-09-17 21:19:28
hoabach123	Jx2Kaiz	ThiÕu L©m thiÒn t¨ng  	7	99	0	5498500	0	0	0	0	0	0	845500036	1.54.8.175	2019-09-17 01:46:02	2019-09-17 17:44:23
blackmore123	Jx2KatyPerry	ThiÕu L©m vâ t¨ng  	7	99	0	6998500	0	0	0	0	0	0	6202218	101.183.28.151	2019-09-17 11:18:17	2019-09-17 18:51:22
zazbzc01	Jx2KemeNo	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	20000000	14.177.166.211	2019-09-16 18:31:37	2019-09-16 18:35:18
ethangkia183	Jx2KiemSet	Vâ §ang ®¹o gia  	7	99	0	25397017	0	0	0	0	0	0	355000381	113.23.108.115	2019-09-16 23:09:35	2019-09-17 20:46:06
jx2kingkill	Jx2KingKill	ThiÕu L©m vâ t¨ng  	7	99	0	65109472	0	0	0	0	0	0	29648381	14.172.210.238	2019-09-16 15:48:26	2019-09-17 20:31:40
hangmoi61	Jx2KsThiF9	ThiÕu L©m vâ t¨ng  	7	99	0	1016006	0	0	0	0	0	0	155000000	1.54.196.130	2019-09-17 08:29:26	2019-09-17 11:50:06
jx2kingrest	Jx2LinhNhi	Nga My xuÊt gia  	7	99	0	9329034	0	0	0	0	0	0	1930063	14.172.210.238	2019-09-16 15:50:14	2019-09-17 20:33:18
phamvanlong1234	Jx2Longkute	Nga My xuÊt gia  	7	99	0	40612358	0	0	0	0	0	0	27763710	1.52.64.200	2019-09-16 22:15:51	2019-09-17 22:11:04
quangnam1	Jx2NgonTh×BonVµo	§­êng M«n phæ th«ng  	7	99	0	41000000	0	0	0	0	0	0	0	42.113.196.73	2019-09-16 23:16:27	2019-09-16 23:16:57
kilthem99	Jx2NhiNhi	Nga My xuÊt gia  	7	99	0	17239950	0	0	0	0	0	0	24047859	27.66.81.198	2019-09-16 18:27:42	2019-09-17 22:30:03
toilatoi23125	Jx2NMKSona	Nga My xuÊt gia  	7	99	0	41010000	0	0	0	0	0	0	0	118.69.111.124	2019-09-16 20:15:24	2019-09-16 22:37:46
donglatao7	Jx2Ongnoi	ThiÕu L©m vâ t¨ng  	7	99	0	40935500	0	0	0	0	0	0	11	113.163.249.245	2019-09-17 17:45:04	2019-09-17 18:20:33
zaqwerty1	Jx2QuanVu	D­¬ng M«n th­¬ng Kþ  	7	99	0	10122601	0	0	0	0	0	0	20000017	113.23.24.182	2019-09-17 12:23:50	2019-09-17 21:17:26
vonghia2022	jx2S¸tTinh	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	14.235.249.229	2019-09-16 18:38:56	2019-09-16 18:41:18
khkhuy88	jx2Tana	ThiÕu L©m vâ t¨ng  	7	99	0	40996310	0	0	0	0	0	0	6	115.78.114.208	2019-09-17 11:51:35	2019-09-17 12:14:00
pemoichoi1144	Jx2TaoQuan	ThiÕu L©m vâ t¨ng  	7	99	0	998500	0	0	0	0	0	0	0	115.75.112.51	2019-09-17 12:58:24	2019-09-17 13:02:23
thienhaihn	JX2Text	§­êng M«n phæ th«ng  	7	99	0	34402940	0	0	0	0	0	0	20000000	27.72.61.89	2019-09-17 13:09:29	2019-09-17 13:35:17
zaqwerty2	Jx2TieuKieu	Nga My xuÊt gia  	7	99	0	39497953	0	0	0	0	0	0	20000000	113.23.24.182	2019-09-17 13:00:12	2019-09-17 21:18:54
zaqwerty3	Jx2TieuMy	Tµ §éc  	7	99	0	10792000	0	0	0	0	0	0	20000000	113.23.24.182	2019-09-17 16:57:06	2019-09-17 21:17:25
vitzizi11	Jx2TiÓuThiªn	D­¬ng M«n Cung Kþ  	7	99	0	998500	0	0	0	0	0	0	0	123.16.50.220	2019-09-17 21:37:29	2019-09-17 21:42:06
toilatoi23126	Jx2TLQLee	ThiÕu L©m vâ t¨ng  	7	99	0	47508500	0	0	0	0	0	0	0	115.75.191.39	2019-09-16 19:29:44	2019-09-17 18:53:55
jx2tlqcui	Jx2TlqPkT3	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	171.241.110.19	2019-09-17 19:10:12	2019-09-17 19:10:41
donglatao7	jx2tuan	ThiÕu L©m vâ t¨ng  	7	99	0	50000000	0	0	0	0	0	0	27	113.161.186.38	2019-09-16 18:41:43	2019-09-17 21:04:40
conghy	JX2TuÊnCa	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	14.239.52.84	2019-09-17 19:10:38	2019-09-17 19:15:50
minhminh11	Jx2v0Danh	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	42.114.30.160	2019-09-17 12:25:30	2019-09-17 13:34:36
cozisaivp	jx2vdkk	Vâ §ang ®¹o gia  	7	99	0	9797000	0	0	0	0	0	0	1018919	117.6.124.204	2019-09-17 19:43:20	2019-09-17 19:59:14
quoc2016cr2000	Jx2Viet	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	27.70.157.243	2019-09-16 19:23:07	2019-09-17 19:14:30
lesbigo	Jx2VietNamIdol	ThiÕu L©m vâ t¨ng  	7	99	0	35998500	0	0	0	0	0	0	0	115.78.206.222	2019-09-17 15:51:52	2019-09-17 15:52:31
chientranlv	Jx2VLTK	ThiÕu L©m vâ t¨ng  	7	99	0	50000000	0	0	0	0	0	0	1	116.98.236.78	2019-09-17 19:33:23	2019-09-17 22:10:49
minhminh1	Jx2V«Danh	ThiÕu L©m vâ t¨ng  	7	99	0	40998500	0	0	0	0	0	0	0	42.114.30.160	2019-09-17 12:24:14	2019-09-17 19:26:23
jaywang017976	Jx2xChamudepuNMK	Nga My xuÊt gia  	0	99	0	32000000	0	0	0	0	0	0	0	14.161.50.51	2019-09-17 10:16:41	2019-09-17 10:32:12
viet20789	Jx2xHångGÊmxJx2	Tµ §éc  	7	99	0	1999520	0	0	0	0	0	0	20000021	123.23.54.33	2019-09-16 20:20:21	2019-09-16 23:24:39
jaywang017976	Jx2zChamudepuNMK	Nga My xuÊt gia  	7	99	0	34720000	0	0	0	0	0	0	49743595	14.161.50.51	2019-09-17 10:15:53	2019-09-17 19:47:06
jaywang027976	Jx2zizJaywangVNV	D­¬ng M«n Cung Kþ  	7	99	0	24632642	0	0	0	0	0	0	7805000049	14.161.50.51	2019-09-17 10:58:38	2019-09-17 18:41:04
acchuaxu0911v	Jx2zThamXjhTuoi	ThiÕu L©m vâ t¨ng  	7	99	0	5951001	0	0	0	0	0	0	0	117.3.62.140	2019-09-17 10:59:46	2019-09-17 14:26:35
jaywang7976	Jx2zzJaywangVNV	ThiÕu L©m vâ t¨ng  	7	99	0	16468328	0	0	0	0	0	0	49843681	14.161.50.51	2019-09-17 08:44:51	2019-09-17 20:36:43
hinodongfeng2019	JxTLQ1St	ThiÕu L©m vâ t¨ng  	7	99	0	37742701	0	0	0	0	0	0	19	113.161.236.7	2019-09-17 15:32:03	2019-09-17 16:48:36
khongten1	k11111	Vâ §ang ®¹o gia  	0	99	0	600000	0	0	0	0	0	0	0	113.22.53.242	2019-09-17 16:57:21	2019-09-17 16:59:11
khongten1	k11112	Vâ §ang tôc gia  	0	99	0	40600000	0	0	0	0	0	0	0	113.22.53.242	2019-09-17 16:59:42	2019-09-17 17:01:17
khongten2	k21111	Vâ §ang tôc gia  	0	99	0	40610000	0	0	0	0	0	0	0	113.22.53.242	2019-09-17 17:02:05	2019-09-17 17:03:36
khongten2	k211112	C¸i Bang ¤ Y  	0	99	0	40650000	0	0	0	0	0	0	0	113.22.53.242	2019-09-17 17:04:07	2019-09-17 17:05:41
khongten2	k21113	§­êng M«n phæ th«ng  	0	99	0	40610000	0	0	0	0	0	0	0	113.22.53.242	2019-09-17 17:06:12	2019-09-17 17:08:13
zdieukhang5	KÐoLiªnTäi	C¸i Bang ¤ Y  	7	99	0	37940000	0	0	0	0	0	0	47055192	171.229.167.166	2019-09-17 19:52:38	2019-09-17 21:11:20
giabao1310	KemMïa§«ng	Nga My xuÊt gia  	7	99	0	37498500	0	0	0	0	0	0	2690000000	14.248.84.87	2019-09-16 22:58:33	2019-09-17 02:05:41
kendylieu	kendylieu	ThiÕu L©m vâ t¨ng  	7	99	0	34122426	0	0	0	0	0	0	0	116.106.216.221	2019-09-17 12:33:22	2019-09-17 13:02:11
khanhcuden221996	KhanhCuDen	ThiÕu L©m vâ t¨ng  	7	99	0	40997000	0	0	0	0	0	0	16	14.184.100.202	2019-09-16 17:29:53	2019-09-17 20:00:15
khongten1	khongen11	Tµ §éc  	0	99	0	40680000	0	0	0	0	0	0	0	113.22.53.242	2019-09-17 16:46:17	2019-09-17 16:56:43
volibear1	KhæQuaNhåiThÞt	ThiÕu L©m tôc gia  	7	99	0	32628001	0	0	0	0	0	0	4270000	116.102.188.16	2019-09-16 19:49:09	2019-09-16 20:07:53
zdieukhang7	Kh«ng¡n	Thóy Yªn Vò Tiªn  	7	99	0	0	0	0	0	0	0	0	20001355	171.229.167.166	2019-09-17 20:19:09	2019-09-17 20:48:37
thiennguyen02	KiaSorento	Nga My xuÊt gia  	7	99	0	39818000	0	0	0	0	0	0	0	27.71.209.102	2019-09-17 20:13:46	2019-09-17 20:14:35
clone1	kiemdo1	ThiÕu L©m vâ t¨ng  	7	99	0	900000	0	0	0	0	0	0	0	117.2.224.224	2019-09-16 17:23:15	2019-09-17 11:39:32
phanvandung0203	KiemDo8x	ThiÕu L©m vâ t¨ng  	7	99	0	24772500	0	0	0	0	0	0	0	27.74.251.54	2019-09-16 17:58:09	2019-09-16 21:57:57
ga200814vnvn	KieuNuIaBay	Nga My xuÊt gia  	7	99	0	3183055	0	0	0	0	0	0	0	113.170.183.184	2019-09-16 19:26:35	2019-09-16 21:05:48
cuteo123	KimPhat	ThiÕu L©m vâ t¨ng  	0	99	0	41000000	0	0	0	0	0	0	0	171.240.240.234	2019-09-17 11:25:13	2019-09-17 11:26:27
ruisekhung1106	KiªuPhong	C¸i Bang TÜnh y  	7	99	0	41000000	0	0	0	0	0	0	0	14.176.2.162	2019-09-17 05:49:27	2019-09-17 05:50:10
0364279071	KonCuGoiCam	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	1.53.178.69	2019-09-16 19:48:03	2019-09-16 19:48:21
khongten	KSVxBÐLoli	Nga My xuÊt gia  	7	99	0	1000000	0	0	0	0	0	0	0	113.22.53.242	2019-09-17 16:36:58	2019-09-17 16:52:51
thichyuki	KSVx§écC«Hµnh	ThiÕu L©m vâ t¨ng  	7	99	0	32593100	0	0	0	0	0	0	30021	113.22.53.242	2019-09-17 15:35:00	2019-09-17 19:52:08
zotoka	laaoalsdjncgh	Vâ §ang ®¹o gia  	7	99	0	40998500	0	0	0	0	0	0	10	1.54.195.151	2019-09-16 19:35:35	2019-09-16 19:48:37
phucbeone2	LadyGagalµc®xlxD	Tµ §éc  	7	99	0	44549700	0	0	0	0	0	0	0	112.197.119.174	2019-09-16 20:47:36	2019-09-17 15:59:48
kaicomback	Lç§ÝtVµng	Nga My xuÊt gia  	7	99	0	1000000	0	0	0	0	0	0	0	14.183.1.109	2019-09-17 13:39:04	2019-09-17 13:39:27
ahbjkahden1	LieuThienTong	ThiÕu L©m vâ t¨ng  	7	99	0	997000	0	0	0	0	0	0	0	14.191.95.53	2019-09-17 21:13:52	2019-09-17 21:29:13
thienhavbt	LightNing	ThiÕu L©m vâ t¨ng  	7	99	0	532000	0	0	0	0	0	0	0	117.5.71.206	2019-09-16 19:26:46	2019-09-16 19:28:57
welinegen196	LionelMessi	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	26760000	113.179.214.129	2019-09-16 22:43:34	2019-09-17 21:38:24
phucbeone	lmsMarryTheNight	Nga My tôc gia  	7	99	0	12004752	0	0	0	0	0	0	155000000	112.197.119.174	2019-09-16 19:35:21	2019-09-17 15:36:35
3cang1	LongGiaCaCa	ThiÕu L©m vâ t¨ng  	7	99	0	38110000	0	0	0	0	0	0	14	118.68.96.86	2019-09-17 21:22:14	2019-09-17 22:01:22
phamvanlong1	longhihi	Vâ §ang ®¹o gia  	7	99	0	8715500	0	0	0	0	0	0	1538	1.52.64.200	2019-09-16 22:20:02	2019-09-17 14:49:31
dactrung	LongT­íng	D­¬ng M«n th­¬ng Kþ  	7	99	0	34197150	0	0	0	0	0	0	18	14.254.130.23	2019-09-17 09:41:49	2019-09-17 11:06:03
chethuoc2	longvipvl	Vâ §ang ®¹o gia  	7	99	0	40215500	0	0	0	0	0	0	1942127	1.52.64.200	2019-09-16 22:48:19	2019-09-17 17:59:23
vunc123	LowJokers	ThiÕu L©m vâ t¨ng  	7	99	0	40998500	0	0	0	0	0	0	21	14.161.37.182	2019-09-16 23:34:36	2019-09-17 00:11:21
lenhbaihk1508	luajx2cave	Nga My xuÊt gia  	7	99	0	31711000	0	0	0	0	0	0	0	42.113.157.154	2019-09-17 00:35:09	2019-09-17 01:21:19
xluan1991	luan999	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	123.17.245.7	2019-09-16 20:41:38	2019-09-17 19:26:55
welinegen3	LuisSuarez	D­¬ng M«n th­¬ng Kþ  	7	99	0	40660000	0	0	0	0	0	0	6570000	113.179.214.129	2019-09-16 23:09:41	2019-09-17 13:04:20
sakaya	L«iC«ng	ThiÕu L©m vâ t¨ng  	7	99	0	30318000	0	0	0	0	0	0	60613432	113.170.163.87	2019-09-16 20:54:31	2019-09-17 13:21:07
danhdanh010592	L¸ChuèiXanh	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	27.71.206.166	2019-09-16 18:26:16	2019-09-16 18:34:57
danhdanhdanh	L¸ChuèiXanhh	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	27.71.206.166	2019-09-16 18:44:03	2019-09-16 19:02:11
toanvc11119	L¹cMai	Nga My xuÊt gia  	7	99	0	45400000	0	0	0	0	0	0	0	116.100.114.77	2019-09-16 20:47:24	2019-09-17 12:53:05
nkokbun	MaCung	D­¬ng M«n Cung Kþ  	7	99	0	307000	0	0	0	0	0	0	0	113.176.251.227	2019-09-16 21:34:37	2019-09-16 22:01:55
welinegen5	MarioBaloteli	C¸i Bang TÜnh y  	7	99	0	40740000	0	0	0	0	0	0	0	113.179.214.129	2019-09-17 12:26:42	2019-09-17 13:04:58
welinegen1	MateoMessi	C¸i Bang ¤ Y  	7	99	0	40578500	0	0	0	0	0	0	6580000	113.179.214.129	2019-09-16 22:49:09	2019-09-17 13:03:53
laknc1	MaTuy001	ThiÕu L©m vâ t¨ng  	0	99	0	40589500	0	0	0	0	0	0	0	171.241.35.99	2019-09-17 15:09:00	2019-09-17 15:11:50
laknc2	MaTuy002	ThiÕu L©m vâ t¨ng  	0	99	0	40559500	0	0	0	0	0	0	0	171.241.35.99	2019-09-17 15:09:08	2019-09-17 15:13:32
laknc3	MaTuy003	ThiÕu L©m vâ t¨ng  	0	99	0	40639500	0	0	0	0	0	0	0	171.241.35.99	2019-09-17 15:09:12	2019-09-17 15:13:28
laknc4	MaTuy004	ThiÕu L©m vâ t¨ng  	0	99	0	40589500	0	0	0	0	0	0	0	171.241.35.99	2019-09-17 15:09:17	2019-09-17 15:17:06
laknc5	MaTuy005	ThiÕu L©m vâ t¨ng  	0	99	0	40599500	0	0	0	0	0	0	0	171.241.35.99	2019-09-17 15:15:25	2019-09-17 15:18:20
laknc6	MaTuy006	ThiÕu L©m vâ t¨ng  	0	99	0	40599500	0	0	0	0	0	0	0	171.241.35.99	2019-09-17 15:15:31	2019-09-17 15:20:29
laknc7	MaTuy007	ThiÕu L©m vâ t¨ng  	0	99	0	40599500	0	0	0	0	0	0	0	171.241.35.99	2019-09-17 15:15:36	2019-09-17 15:21:38
laknc8	MaTuy008	ThiÕu L©m vâ t¨ng  	0	99	0	40589500	0	0	0	0	0	0	0	171.241.35.99	2019-09-17 15:22:37	2019-09-17 15:24:17
laknc9	MaTuy009	ThiÕu L©m vâ t¨ng  	0	99	0	40599500	0	0	0	0	0	0	0	171.241.35.99	2019-09-17 15:22:42	2019-09-17 15:25:43
laknc10	MaTuyX	ThiÕu L©m vâ t¨ng  	0	99	0	40589500	0	0	0	0	0	0	0	171.241.35.99	2019-09-17 15:22:52	2019-09-17 15:27:16
laknc11	MaTuyX1	ThiÕu L©m vâ t¨ng  	0	99	0	40589500	0	0	0	0	0	0	0	171.241.35.99	2019-09-17 15:27:56	2019-09-17 15:29:19
laknc12	MaTuyX2	ThiÕu L©m vâ t¨ng  	0	99	0	40589500	0	0	0	0	0	0	0	171.241.35.99	2019-09-17 15:28:00	2019-09-17 15:30:30
laknc13	MaTuyX3	ThiÕu L©m vâ t¨ng  	0	99	0	40599500	0	0	0	0	0	0	0	171.241.35.99	2019-09-17 15:28:04	2019-09-17 15:31:47
laknc14	MaTuyX4	ThiÕu L©m vâ t¨ng  	0	99	0	40589500	0	0	0	0	0	0	0	171.241.35.99	2019-09-17 15:32:18	2019-09-17 15:34:04
laknc15	MaTuyX5	ThiÕu L©m vâ t¨ng  	0	99	0	40589500	0	0	0	0	0	0	0	171.241.35.99	2019-09-17 15:32:26	2019-09-17 15:35:19
phantanphat112z	maykothoatdcdau	ThiÕu L©m vâ t¨ng  	7	99	0	998500	0	0	0	0	0	0	20000000	115.78.128.244	2019-09-17 10:07:01	2019-09-17 10:28:14
haoprovn1	MiaoChan	D­¬ng M«n th­¬ng Kþ  	7	99	0	813000	0	0	0	0	0	0	8	171.224.16.104	2019-09-17 12:01:40	2019-09-17 12:07:38
accrac1	Ming001	D­¬ng M«n Cung Kþ  	0	99	0	998500	0	0	0	0	0	0	0	171.229.167.166	2019-09-17 17:53:04	2019-09-17 20:20:50
minhdo0510	MinhDo	Vâ §ang tôc gia  	7	99	0	998500	0	0	0	0	0	0	0	113.190.253.212	2019-09-17 09:52:42	2019-09-17 11:07:04
zdieukhang4	MóaMóa	ThiÕu L©m thiÒn t¨ng  	7	99	0	37940000	0	0	0	0	0	0	108662880	171.229.167.166	2019-09-17 19:44:41	2019-09-17 20:17:01
anhtrong2	Móa§iEm	Thóy Yªn Vò Tiªn  	7	99	0	12289550	0	0	0	0	0	0	12500480	126.243.19.5	2019-09-17 22:13:30	2019-09-17 22:23:03
dmtruyenky1103	MrsK0teX	ThiÕu L©m vâ t¨ng  	7	99	0	36000000	0	0	0	0	0	0	0	1.52.125.242	2019-09-17 09:16:35	2019-09-17 12:47:27
songoi	MrSonDk	ThiÕu L©m thiÒn t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	14.190.90.165	2019-09-17 18:27:54	2019-09-17 18:29:38
tanvuong0603	MyHauVuong	ThiÕu L©m vâ t¨ng  	7	99	0	996000	0	0	0	0	0	0	0	117.2.154.187	2019-09-17 08:00:34	2019-09-17 11:19:16
hoangtubang278	M·iM·iFa	Nga My xuÊt gia  	0	99	0	1000000	0	0	0	0	0	0	0	116.106.202.203	2019-09-17 20:02:03	2019-09-17 20:02:04
welinegen7	NamMaiAnBuoi	ThiÕu L©m vâ t¨ng  	7	99	0	15804500	0	0	0	0	0	0	21	113.179.214.129	2019-09-17 13:32:36	2019-09-17 22:25:02
welinegen7	NamMaiAnCac	ThiÕu L©m vâ t¨ng  	7	99	0	40738500	0	0	0	0	0	0	0	113.179.214.129	2019-09-17 13:18:55	2019-09-17 21:58:19
welinegen6	NamMaiAnLon	HiÖp §éc  	7	99	0	40735500	0	0	0	0	0	0	0	113.179.214.129	2019-09-17 12:58:39	2019-09-17 13:11:13
phamlinh35	NamTieuChay	ThiÕu L©m vâ t¨ng  	7	99	0	44727514	0	0	0	0	0	0	0	14.162.13.138	2019-09-17 19:15:06	2019-09-17 19:22:26
phamlinh34	NataSha	Vâ §ang tôc gia  	7	99	0	32998251	0	0	0	0	0	0	0	14.162.13.138	2019-09-17 20:48:47	2019-09-17 21:57:01
welinegen19996	NeymarJr	Tµ §éc  	7	99	0	41517000	0	0	0	0	0	0	26580000	113.179.214.129	2019-09-16 22:46:08	2019-09-17 22:31:16
jx2vietzxczxc124	ngamikiem	Nga My xuÊt gia  	7	99	0	50000000	0	0	0	0	0	0	22675000	171.249.215.220	2019-09-17 13:19:40	2019-09-17 13:35:52
soianchay2	NgaMyKiÕm	Nga My xuÊt gia  	0	99	0	40938500	0	0	0	0	0	0	0	113.168.105.161	2019-09-16 18:06:51	2019-09-16 18:48:53
nghiahiengia	NghiaHienGia	Tµ §éc  	0	99	0	900000	0	0	0	0	0	0	44	113.166.45.59	2019-09-16 19:14:04	2019-09-16 19:18:54
gari1998	NghiNa	ThiÕu L©m vâ t¨ng  	7	99	0	1761600	0	0	0	0	0	0	0	14.234.60.153	2019-09-16 18:21:45	2019-09-16 18:40:29
duyhp983	ngnngng1	ThiÕu L©m thiÒn t¨ng  	7	99	0	40937000	0	0	0	0	0	0	63560000	1.52.207.238	2019-09-17 08:09:28	2019-09-17 10:32:14
kilthem96	NguyHiÓmV·iLol	ThiÕu L©m vâ t¨ng  	7	99	0	25027000	0	0	0	0	0	0	24002855	27.66.81.198	2019-09-16 18:27:12	2019-09-17 22:30:05
khangyooby107	NguyªnAnh	ThiÕu L©m vâ t¨ng  	7	99	0	16988500	0	0	0	0	0	0	0	113.182.192.54	2019-09-17 14:33:57	2019-09-17 14:48:44
quangtao1	nhando	ThiÕu L©m vâ t¨ng  	7	99	0	890000	0	0	0	0	0	0	0	115.79.156.18	2019-09-16 21:39:23	2019-09-16 22:49:31
lqthanhbl	Nhaymuatungtang	C¸i Bang ¤ Y  	7	99	0	11898500	0	0	0	0	0	0	20000012	27.75.70.82	2019-09-17 13:45:09	2019-09-17 14:15:54
thangbe12	NhÊtC­ícQuyTiªn	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	27.72.98.233	2019-09-17 19:39:55	2019-09-17 20:56:03
satthucamtruong	NhÊtTiÔn	D­¬ng M«n Cung Kþ  	7	99	0	19315000	0	0	0	0	0	0	9452	14.232.44.239	2019-09-16 16:26:14	2019-09-17 18:56:25
s0jbu0n	NhiÒuLÇn§au	Nga My tôc gia  	7	99	0	25813000	0	0	0	0	0	0	9	14.163.115.121	2019-09-17 16:28:11	2019-09-17 17:02:17
thanhlxag1206	NhokkkThanh	D­¬ng M«n th­¬ng Kþ  	7	99	0	33198508	0	0	0	0	0	0	0	14.234.184.33	2019-09-17 22:31:50	2019-09-17 22:33:16
nguyenkhang1123	NhokKoreA	ThiÕu L©m vâ t¨ng  	7	99	0	31909085	0	0	0	0	0	0	24	113.180.95.114	2019-09-16 21:15:32	2019-09-17 20:17:24
ab1113	Nh­MétThãiQuen	Vâ §ang ®¹o gia  	7	99	0	44720000	0	0	0	0	0	0	200000001	58.187.54.58	2019-09-16 18:57:47	2019-09-16 19:14:58
zxc9999	Nh­PhótBan§Çu	ThiÕu L©m vâ t¨ng  	7	99	0	12000106	0	0	0	0	0	0	20000000	222.252.22.160	2019-09-17 18:06:31	2019-09-17 18:39:13
duyhp98	NhµBaoViÖc	ThiÕu L©m vâ t¨ng  	7	99	0	28904100	0	0	0	0	0	0	335976404	1.52.207.238	2019-09-16 19:45:50	2019-09-17 20:08:55
